gene_name_unique	gene_name	gene_id	seqnames	start	end	strand	exonic_length	logFC	AveExpr	t	P.Value	adj.P.Val	B
Atraid	Atraid	ENSMUSG00000013622	chr5	31048312	31054623	+	2082	0.0948165258753351	5.51607837493452	3.68710921896661	0.000405368204958892	0.187259651834117	-0.0375707070746687
Grrp1	Grrp1	ENSMUSG00000050105	chr4	134251110	134254106	-	1275	-0.407332052676807	1.39585567705318	-3.67992307943949	0.000415292218899695	0.187259651834117	-1.08319571344762
Clec11a	Clec11a	ENSMUSG00000004473	chr7	44302687	44306902	-	2978	0.297314037256331	2.01588263304214	3.67606600220592	0.000420713663972403	0.187259651834117	-0.805298689205663
Ncstn	Ncstn	ENSMUSG00000003458	chr1	172066013	172082795	-	3975	0.0698117792326691	6.10714489765382	3.6603627751272	0.000443488403349094	0.19102905322324	-0.122929159187079
Nkx2-2	Nkx2-2	ENSMUSG00000027434	chr2	147177546	147194243	-	2875	-0.354101317472137	3.18088914820196	-3.60597653294923	0.000531759230955385	0.218025832536767	-0.483870373349595
Sprn	Sprn	ENSMUSG00000045733	chr7	140150628	140154877	-	3374	0.238233262630941	7.11613626192227	3.60200525548482	0.000538819177242065	0.218025832536767	-0.293834925907914
Map3k20	Map3k20	ENSMUSG00000004085	chr2	72285637	72442610	+	10175	-0.201210233918051	3.77540363238232	-3.57175530430138	0.000595589143581424	0.223969663158325	-0.435687564391299
Adgrd1	Adgrd1	ENSMUSG00000044017	chr5	129096750	129204599	+	8321	0.452816272133879	2.45247770504949	3.56889070192661	0.000601249537299073	0.223969663158325	-0.877120627926361
Tnnc1	Tnnc1	ENSMUSG00000091898	chr14	31208312	31211729	+	1041	0.590341909607866	2.17421683182731	3.55591394834127	0.00062753588843828	0.223969663158325	-1.04923860301435
Sf3b1	Sf3b1	ENSMUSG00000025982	chr1	54985169	55027481	-	11370	0.0881067954503987	8.1034241891358	3.55068796289256	0.000638426350849032	0.223969663158325	-0.435211416737194
Fmo2	Fmo2	ENSMUSG00000040170	chr1	162874317	162898726	-	5609	0.464778370447809	1.10897704665536	3.54353174798494	0.000653629878826138	0.223969663158325	-1.26946200582324
Dgkz	Dgkz	ENSMUSG00000040479	chr2	91932824	91975864	-	6270	0.265720891524104	8.90327427473277	3.54329140336555	0.000654146398799872	0.223969663158325	-0.452544641456335
Tmem267	Tmem267	ENSMUSG00000074634	chr13	119488039	119611059	+	5419	0.646094883977383	3.95271697749474	3.52439860527757	0.000695979817401503	0.228947037636176	-0.543518662758285
Ssrp1	Ssrp1	ENSMUSG00000027067	chr2	85037234	85047109	+	3737	0.0614358716299144	6.33459123586667	3.48256249432023	0.000797798346636797	0.228947037636176	-0.642307617483556
Fam174b	Fam174b	ENSMUSG00000078670	chr7	73740302	73776919	+	3262	0.15457199272798	4.66494088264218	3.4634507286692	0.000848856305030693	0.228947037636176	-0.674172742915433
Gtf2f1	Gtf2f1	ENSMUSG00000002658	chr17	57003405	57011288	-	1717	0.083492750332824	5.7479640462904	3.46073246908241	0.000856364127112957	0.228947037636176	-0.696865832849645
Efnb3	Efnb3	ENSMUSG00000003934	chr11	69554092	69560205	-	3183	-0.218706905400561	7.27039653909498	-3.4602297441068	0.000857759503800314	0.228947037636176	-0.700614937226811
Pura	Pura	ENSMUSG00000043991	chr18	36281097	36292535	+	5957	-0.127407830568438	7.11417063784508	-3.45929286065741	0.000860365672240065	0.228947037636176	-0.705167311024118
Dnajb2	Dnajb2	ENSMUSG00000026203	chr1	75236406	75245692	+	4249	-0.137632370691322	6.68987496195493	-3.45117263785592	0.000883269340475035	0.228947037636176	-0.731816581754775
Carm1	Carm1	ENSMUSG00000032185	chr9	21546894	21592623	+	4852	0.077124060288031	6.26861913391991	3.44815824707664	0.000891917191752849	0.228947037636176	-0.740069190508449
Slc25a44	Slc25a44	ENSMUSG00000050144	chr3	88410498	88425139	-	3578	0.0868819781006316	6.61394946602	3.43762663561863	0.000922762294023651	0.228947037636176	-0.770423343015074
P4ha3	P4ha3	ENSMUSG00000051048	chr7	100285520	100319699	+	3135	-0.322448367919146	2.70354841917656	-3.43490401721321	0.000930898519305602	0.228947037636176	-1.04203562932782
Med24	Med24	ENSMUSG00000017210	chr11	98704591	98729435	-	6528	0.115815402545655	6.78536863383635	3.42611865876218	0.000957616455772239	0.228947037636176	-0.802271917592215
Fbxo30	Fbxo30	ENSMUSG00000047648	chr10	11281330	11298052	+	5197	-0.198298756773653	3.39638337028608	-3.41975855811098	0.000977408227687045	0.228947037636176	-0.900398395201436
Mid1ip1	Mid1ip1	ENSMUSG00000008035	chrX	10715013	10719690	+	2128	-0.149162531281966	6.80125178937709	-3.41622567206398	0.00098856806628425	0.228947037636176	-0.830222993234621
Strn4	Strn4	ENSMUSG00000030374	chr7	16815889	16840931	+	7958	0.161287852322374	7.74621657543592	3.41363450087526	0.000996829416400136	0.228947037636176	-0.827905290957378
Adcy2	Adcy2	ENSMUSG00000021536	chr13	68620043	68999541	-	4211	0.16600364171904	7.11578653221049	3.40907589933681	0.00101152163476631	0.228947037636176	-0.847952341781194
Rnf38	Rnf38	ENSMUSG00000035696	chr4	44126210	44233789	-	8336	0.112151866678885	6.08249823303127	3.39439584368473	0.00106023386099812	0.228947037636176	-0.890008978876168
Kiz	Kiz	ENSMUSG00000074749	chr2	146855864	146970097	+	2278	-0.148186853680373	4.16565449387778	-3.38055629817043	0.00110817340594716	0.228947037636176	-0.910810032437986
Mrps35	Mrps35	ENSMUSG00000040112	chr6	147042764	147073991	+	8631	-0.11001284158064	4.24851382374104	-3.37800502829345	0.00111723075610623	0.228947037636176	-0.914080752712345
Dkk3	Dkk3	ENSMUSG00000030772	chr7	112116017	112159057	-	3359	0.381529226423949	7.78399718593736	3.37614972142918	0.00112386106156513	0.228947037636176	-0.932936225331694
Ppm1g	Ppm1g	ENSMUSG00000029147	chr5	31202664	31220687	-	4861	0.073227357191044	5.90209156656442	3.37211008354888	0.00113842584357447	0.228947037636176	-0.949500733985779
Wdr41	Wdr41	ENSMUSG00000042015	chr13	94976344	95023314	+	5726	-0.0878606824845347	5.33088098403442	-3.36897505414218	0.00114985132758592	0.228947037636176	-0.94408979555029
Arhgef25	Arhgef25	ENSMUSG00000019467	chr10	127182525	127190083	-	3994	0.241317156133904	7.15629927780551	3.35406357163429	0.00120568825970171	0.228947037636176	-1.00077696937372
Ncald	Ncald	ENSMUSG00000051359	chr15	37366175	37792570	-	8581	0.19070901906818	9.0207262561277	3.34861457637331	0.00122672121711758	0.228947037636176	-0.997224639438519
Cuedc2	Cuedc2	ENSMUSG00000036748	chr19	46329812	46338702	-	2358	0.0755598794180283	6.41678943259214	3.33880148002643	0.00126547227385612	0.228947037636176	-1.04779205345335
Gba2	Gba2	ENSMUSG00000028467	chr4	43566928	43578873	-	4481	0.0933030593247679	6.35900452803227	3.33427019971962	0.00128375163137826	0.228947037636176	-1.0601994505243
Actr3b	Actr3b	ENSMUSG00000056367	chr5	25759997	25850688	+	2425	0.172108285473323	6.61771624468376	3.33238514678178	0.00129142885770453	0.228947037636176	-1.0653158188206
Dph5	Dph5	ENSMUSG00000033554	chr3	115887837	115934361	+	8027	-0.131890286877364	3.8342085672205	-3.32890518554563	0.00130571511773282	0.228947037636176	-1.06996927015371
Rnps1	Rnps1	ENSMUSG00000034681	chr17	24414565	24425901	+	5131	0.0831368711647702	6.6164880477767	3.32098120569183	0.00133880132230628	0.228947037636176	-1.09703871746832
D3Ertd751e	D3Ertd751e	ENSMUSG00000025766	chr3	41742611	41803320	+	5813	-0.169178257178541	4.76479742434133	-3.31916757367844	0.0013464840269954	0.228947037636176	-1.06772522800222
Idi1	Idi1	ENSMUSG00000058258	chr13	8885501	8892451	+	3505	-0.165877233653077	3.90018494729795	-3.31743508326046	0.00135386166595477	0.228947037636176	-1.09343711936597
Pcbd2	Pcbd2	ENSMUSG00000021496	chr13	55727368	55776830	+	546	-0.223067988170626	3.03649380057274	-3.31577197401533	0.00136097955495309	0.228947037636176	-1.22981657447195
Ncapd2	Ncapd2	ENSMUSG00000038252	chr6	125168007	125191701	-	6267	0.128100124665616	4.77890735637733	3.3102975162386	0.00138465855305095	0.228947037636176	-1.09201210811613
Hadha	Hadha	ENSMUSG00000025745	chr5	30118304	30155162	-	8730	-0.0762012875418012	6.2622455544286	-3.31005094000894	0.0013857341353008	0.228947037636176	-1.12651789836135
Caml	Caml	ENSMUSG00000021501	chr13	55623005	55632411	+	1755	0.0926179802226557	4.95976483127858	3.30874399996765	0.00139144820738818	0.228947037636176	-1.0990562649253
Prss12	Prss12	ENSMUSG00000027978	chr3	123446913	123506597	+	2602	0.380875866595969	3.87575048793662	3.30445372365187	0.00141036161567675	0.228947037636176	-1.13360273191506
Pik3cg	Pik3cg	ENSMUSG00000020573	chr12	32173473	32208659	-	8426	0.221485493349864	2.32104689628507	3.30390090926732	0.00141281614058416	0.228947037636176	-1.47286998663958
Rnf115	Rnf115	ENSMUSG00000028098	chr3	96727664	96791638	+	2893	0.102194086330392	5.64265455986201	3.29562522781186	0.00145004327473366	0.228947037636176	-1.15460901939845
1110032F04Rik	1110032F04Rik	ENSMUSG00000046999	chr3	68869586	68872163	+	2578	0.343304253791247	3.28255581796309	3.29269989039443	0.0014634213323401	0.228947037636176	-1.25078697623835
Chgb	Chgb	ENSMUSG00000027350	chr2	132781278	132795079	+	2740	0.180956604700144	8.56201858681647	3.29019227827391	0.00147498116322028	0.228947037636176	-1.16056416673028
Ldah	Ldah	ENSMUSG00000037669	chr12	8208107	8285759	+	7297	-0.0947129895807324	5.35212263341741	-3.28832451621966	0.00148364696402486	0.228947037636176	-1.1650399333009
Vopp1	Vopp1	ENSMUSG00000037788	chr6	57727807	57825159	-	9821	0.152587594017087	6.39345804009559	3.28740833354572	0.00148791519004992	0.228947037636176	-1.18908248796512
Lmo4	Lmo4	ENSMUSG00000028266	chr3	144188530	144205220	-	3530	0.288888542693147	7.03128897559465	3.2868874161024	0.00149034712547742	0.228947037636176	-1.1882712897046
Gpsm2	Gpsm2	ENSMUSG00000027883	chr3	108678638	108722309	-	3909	0.166409088779139	3.61006004274699	3.28537942004415	0.00149740833751255	0.228947037636176	-1.20077664660003
4833420G17Rik	4833420G17Rik	ENSMUSG00000062822	chr13	119462768	119486120	+	4882	0.130290471998794	5.42172538856476	3.28294240618456	0.0015088860644522	0.228947037636176	-1.1830737558
Snrpn	Snrpn	ENSMUSG00000102252	chr7	59982495	60140219	-	2159	-0.314828859201804	3.12637422198319	-3.27870081484281	0.00152905992960436	0.228947037636176	-1.27811039569692
Bach1	Bach1	ENSMUSG00000025612	chr16	87698945	87733346	+	6179	-0.120408752159755	4.57870398534263	-3.27741551091129	0.00153522285892371	0.228947037636176	-1.17620930345325
Noc2l	Noc2l	ENSMUSG00000095567	chr4	156235919	156247616	+	4160	0.0999131860315607	6.24737673986071	3.27562436539149	0.00154385011519795	0.228947037636176	-1.22095918914603
Ldb3	Ldb3	ENSMUSG00000021798	chr14	34526603	34588682	-	6105	-0.227467979953428	3.9141781839045	-3.27523626730711	0.00154572541640229	0.228947037636176	-1.19360183393626
Hsdl2	Hsdl2	ENSMUSG00000028383	chr4	59581563	59618689	+	2795	-0.161897437565273	5.32216434750107	-3.27332843435265	0.00155497521903976	0.228947037636176	-1.20458563725431
I830077J02Rik	I830077J02Rik	ENSMUSG00000074342	chr3	105924358	105932664	-	2865	0.315007059160531	0.717969035320536	3.27149326921196	0.00156392165360858	0.228947037636176	-2.15886015956997
Ndufaf5	Ndufaf5	ENSMUSG00000027384	chr2	140170649	140203689	+	1789	-0.106992751505136	5.08316380974163	-3.27082025639057	0.00156721466972466	0.228947037636176	-1.20480837949807
Aimp2	Aimp2	ENSMUSG00000029610	chr5	143902704	143909847	-	1654	0.0984742881061456	4.08135301647997	3.26464006043025	0.00159775943768502	0.228947037636176	-1.21686313570325
Slc7a5	Slc7a5	ENSMUSG00000040010	chr8	121881150	121907694	-	3708	0.124827599367977	6.49169369582508	3.2633167732595	0.00160437172496731	0.228947037636176	-1.25521456640068
Nat8f6	Nat8f6	ENSMUSG00000079495	chr6	85808024	85820954	-	1698	-0.342766794737455	0.775165755919806	-3.25972001350197	0.00162247407147195	0.228947037636176	-2.15092170480101
Mrtfa	Mrtfa	ENSMUSG00000042292	chr15	81012281	81190757	-	6114	0.16215962444153	6.11403760134032	3.25589379894311	0.0016419412570535	0.228947037636176	-1.27346903584057
Col22a1	Col22a1	ENSMUSG00000079022	chr15	71795795	72034227	-	9203	0.33617226200262	1.71479108758611	3.25478717576858	0.00164761225508486	0.228947037636176	-1.77535249470547
Vps35l	Vps35l	ENSMUSG00000030982	chr7	118740226	118842966	+	14648	-0.0766460470083086	5.95999899037495	-3.25354785322451	0.00165398506542661	0.228947037636176	-1.27689546303571
Matr3	Matr3	ENSMUSG00000037236	chr18	35562138	35593835	+	10158	0.0795702172364141	7.08596301525362	3.25177595882918	0.00166313657235895	0.228947037636176	-1.28279855360981
Srpk1	Srpk1	ENSMUSG00000004865	chr17	28587648	28622709	-	12376	0.136568501822334	6.24807767096428	3.24389014417417	0.00170444362421949	0.230760414152284	-1.30734755810546
Atp2c1	Atp2c1	ENSMUSG00000032570	chr9	105403539	105527319	-	9694	0.0753598071515285	7.43307501893193	3.24203588543931	0.00171429505334057	0.230760414152284	-1.30434402382521
Pdp2	Pdp2	ENSMUSG00000048371	chr8	104591451	104599026	+	5692	-0.146800026591215	3.75419178634381	-3.23944412965459	0.00172815407887579	0.230760414152284	-1.29910898939115
Med21	Med21	ENSMUSG00000030291	chr6	146642547	146650732	+	3523	-0.129895801656775	4.06350299875536	-3.23324590528492	0.0017617247478718	0.232913965924081	-1.29754079733644
Dtd2	Dtd2	ENSMUSG00000020956	chr12	51988312	52006501	-	3108	-0.131252625070613	3.6999652821317	-3.2259072863677	0.00180226107411585	0.233051546290114	-1.33949310993625
Ciz1	Ciz1	ENSMUSG00000039205	chr2	32352327	32380970	+	8604	0.155153669727547	5.73021040509388	3.22273197496721	0.00182006967939177	0.233051546290114	-1.3541230018352
Zfp36l2	Zfp36l2	ENSMUSG00000045817	chr17	84183931	84187947	-	3530	-0.195582533584043	4.45388620676498	-3.22111112679374	0.00182922348749848	0.233051546290114	-1.32265926680704
Dpp4	Dpp4	ENSMUSG00000035000	chr2	62330073	62412231	-	6319	0.329257134931614	2.34433355528896	3.22051907098769	0.00183257787466951	0.233051546290114	-1.66662963917808
Coro1a	Coro1a	ENSMUSG00000030707	chr7	126699773	126707787	-	2783	0.190971529724668	6.13379368699384	3.21501176975375	0.00186405729079692	0.234818462301994	-1.38311720854005
Hhex	Hhex	ENSMUSG00000024986	chr19	37434810	37440731	+	5056	-0.404543253857402	0.768370420651071	-3.20787280515863	0.0019056162289028	0.235005983965848	-2.23025791071587
Patl1	Patl1	ENSMUSG00000046139	chr19	11912399	11945091	+	4290	-0.0867752992937669	4.78956659674161	-3.2048217408245	0.00192364070480108	0.235005983965848	-1.37130537068102
Grk6	Grk6	ENSMUSG00000074886	chr13	55445072	55460927	+	4202	0.0737137082183947	6.07145434891479	3.20439671386974	0.00192616420736323	0.235005983965848	-1.41154843775631
Atg2b	Atg2b	ENSMUSG00000041341	chr12	105616136	105685211	-	13456	-0.0953153865139988	6.10950593484148	-3.19904830446325	0.00195818484698806	0.235005983965848	-1.42693657655313
Suclg1	Suclg1	ENSMUSG00000052738	chr6	73248382	73276911	+	4617	-0.078279093056131	6.48243834100644	-3.19410679096588	0.00198821101853874	0.235005983965848	-1.44288225353099
Cdc42ep1	Cdc42ep1	ENSMUSG00000049521	chr15	78842624	78850897	+	2560	-0.27108910023558	4.85096121245937	-3.1933150256968	0.00199306183886078	0.235005983965848	-1.40291134805065
Cd34	Cd34	ENSMUSG00000016494	chr1	194938819	194961279	+	7290	0.387045423609877	5.77607773009954	3.19298365415517	0.00199509529728221	0.235005983965848	-1.4324334640265
Ubp1	Ubp1	ENSMUSG00000009741	chr9	113930934	113977202	+	4757	0.140940129260896	6.65896110277997	3.1911424056109	0.00200642946199986	0.235005983965848	-1.45013658855178
Plekha8	Plekha8	ENSMUSG00000005225	chr6	54595111	54645839	+	7005	-0.123674109729505	4.5345846325326	-3.18291881310117	0.00205778971538549	0.235005983965848	-1.42269017548885
Dock1	Dock1	ENSMUSG00000058325	chr7	134670654	135173639	+	9330	-0.109562467118971	5.77840512481726	-3.18230675587863	0.00206166099759787	0.235005983965848	-1.46378073634887
Insig1	Insig1	ENSMUSG00000045294	chr5	28071363	28078662	+	3093	-0.167851425261273	6.31281083052644	-3.18161266422167	0.00206605938151349	0.235005983965848	-1.47570872690107
Ank3	Ank3	ENSMUSG00000069601	chr10	69398773	70027438	+	34838	-0.103128468970702	9.28168402809365	-3.17592745375361	0.00210241725227742	0.235005983965848	-1.45722018323585
Chrna5	Chrna5	ENSMUSG00000035594	chr9	54980880	55007779	+	3126	0.486834217582057	1.02445788413892	3.17122174840836	0.00213296204246807	0.235005983965848	-2.21575990667752
Farsa	Farsa	ENSMUSG00000003808	chr8	84856989	84869257	+	4538	0.0803544482226499	4.79763125498805	3.16414491809338	0.00217967875714022	0.235005983965848	-1.4776244365318
Zdhhc8	Zdhhc8	ENSMUSG00000060166	chr16	18220753	18235136	-	4868	0.183048332053546	7.03040731944851	3.15536748841504	0.00223894858520021	0.235005983965848	-1.54221530830499
Nt5c1a	Nt5c1a	ENSMUSG00000054958	chr4	123201504	123216275	+	1220	-0.278483759817575	2.0557410085193	-3.15449597877987	0.00224491482733956	0.235005983965848	-1.8573291622393
Cyb561	Cyb561	ENSMUSG00000019590	chr11	105933702	105953336	-	3653	0.113148642798157	6.00726664363939	3.15169140883429	0.0022642153688798	0.235005983965848	-1.54995371330082
Fxn	Fxn	ENSMUSG00000059363	chr19	24261453	24280605	-	2053	-0.183523510717589	2.15583430447905	-3.14936550082974	0.00228033914604759	0.235005983965848	-1.84726168063857
Nav3	Nav3	ENSMUSG00000020181	chr10	109681259	110456204	-	16536	0.207179324359332	6.88332216646992	3.14756523286393	0.00229289251262752	0.235005983965848	-1.5648460456272
Rhoj	Rhoj	ENSMUSG00000046768	chr12	75308322	75401456	+	6484	-0.251777963326715	2.72868374936787	-3.14637646923191	0.00230121712627189	0.235005983965848	-1.69841126489292
Fhl2	Fhl2	ENSMUSG00000008136	chr1	43123074	43196984	-	1897	0.364004914909133	5.09822531993885	3.14059101941526	0.00234213508505898	0.235005983965848	-1.5477842642896
Fcsk	Fcsk	ENSMUSG00000033703	chr8	110882456	110902488	-	6255	0.144884454853571	4.42702129927327	3.13611734869929	0.00237423940111152	0.235005983965848	-1.54066015301924
Myorg	Myorg	ENSMUSG00000046312	chr4	41495604	41503076	-	4701	-0.107614488554588	5.59665627778263	-3.13409316705448	0.00238889988367271	0.235005983965848	-1.58594167329859
Polg	Polg	ENSMUSG00000039176	chr7	79446231	79466362	-	10742	0.0912423871806372	6.15122095690713	3.12757888162002	0.00243665542949424	0.235005983965848	-1.61785888072944
Bmp3	Bmp3	ENSMUSG00000029335	chr5	98854415	98884396	+	7398	0.381165100051117	4.11465989153905	3.12641109543273	0.00244530981841438	0.235005983965848	-1.56727541344405
Mtbp	Mtbp	ENSMUSG00000022369	chr15	55557408	55626423	+	5481	-0.244355408861424	1.83181842480519	-3.12551993316993	0.00245193342394868	0.235005983965848	-1.97342806082025
Bcl11a	Bcl11a	ENSMUSG00000000861	chr11	24078056	24174123	+	13175	0.241602976539389	6.38819124171156	3.12348889783245	0.00246709170439945	0.235005983965848	-1.6302761187176
Commd9	Commd9	ENSMUSG00000027163	chr2	101886247	101901646	+	1602	-0.105363663240326	4.28271515085993	-3.1225366928039	0.00247422834213989	0.235005983965848	-1.57345086803971
Zdhhc13	Zdhhc13	ENSMUSG00000030471	chr7	48789003	48827440	+	2410	0.120975223687644	4.43619356252316	3.1219682328531	0.00247849802988133	0.235005983965848	-1.57655365261368
Fam185a	Fam185a	ENSMUSG00000047221	chr5	21424958	21482124	+	3894	-0.136016308540585	4.33265689101565	-3.12093480317175	0.00248627767982212	0.235005983965848	-1.57776917608402
Zfp212	Zfp212	ENSMUSG00000052763	chr6	47920476	47932639	+	3002	0.102378855827636	3.86576935683577	3.11808812148306	0.00250782526687877	0.235005983965848	-1.59317930904324
Adamtsl2	Adamtsl2	ENSMUSG00000036040	chr2	27079379	27108981	+	7993	0.244101677655777	2.86461774727472	3.11800538123357	0.00250845415204613	0.235005983965848	-1.7306048791725
Dll4	Dll4	ENSMUSG00000027314	chr2	119325784	119335962	+	3852	-0.283039021720795	1.99870187489719	-3.11552548932356	0.00252737142515043	0.235005983965848	-1.96328325807649
Jmjd4	Jmjd4	ENSMUSG00000036819	chr11	59450045	59458567	+	7115	0.0971575511728826	5.04864157932598	3.11268233422535	0.0025492232175329	0.235005983965848	-1.61930400126469
Flrt2	Flrt2	ENSMUSG00000047414	chr12	95692226	95785215	+	7721	0.161162577001406	6.22962644095798	3.11079199809617	0.00256384911333595	0.235005983965848	-1.66199161522166
Zfp821	Zfp821	ENSMUSG00000031728	chr8	109705546	109724932	+	6649	0.141299590288451	4.90994097450133	3.11050905877064	0.00256604498039835	0.235005983965848	-1.6192969025368
Wdr90	Wdr90	ENSMUSG00000073434	chr17	25844771	25861501	-	8538	0.243533604758027	4.80786294823227	3.10763697106476	0.00258843432016532	0.235005983965848	-1.62237542923981
Serpini1	Serpini1	ENSMUSG00000027834	chr3	75557547	75643495	+	7286	0.167934813826967	7.69857317454105	3.10670407795622	0.00259574572483701	0.235005983965848	-1.66149337660466
Hkdc1	Hkdc1	ENSMUSG00000020080	chr10	62383137	62422491	-	5132	0.634127096012961	3.42438673798732	3.10152034509904	0.00263672386038027	0.235005983965848	-1.68113822242425
Itga6	Itga6	ENSMUSG00000027111	chr2	71745616	71858416	+	9142	-0.130856299685103	5.44401905183834	-3.09962848155173	0.00265182869311527	0.235005983965848	-1.66865311759767
Ndufb5	Ndufb5	ENSMUSG00000027673	chr3	32736990	32751566	+	4995	-0.0760621973276638	6.46510499236411	-3.09620110744374	0.00267939848218716	0.235005983965848	-1.70253845633311
Rai14	Rai14	ENSMUSG00000022246	chr15	10568969	10714624	-	8462	0.254504273469156	3.79587020709644	3.09318714687299	0.00270386293169314	0.235005983965848	-1.65913107584925
Mta1	Mta1	ENSMUSG00000021144	chr12	113098278	113137206	+	3104	0.0702279019218759	6.33580858760865	3.09243532579264	0.00270999779938372	0.235005983965848	-1.71194780261449
Ing4	Ing4	ENSMUSG00000030330	chr6	125039760	125049265	+	5320	0.0712676453232568	5.04816280744576	3.09211828415912	0.00271258874224017	0.235005983965848	-1.67242564255469
