gene_name_unique	gene_name	gene_id	seqnames	start	end	strand	exonic_length	logFC	AveExpr	t	P.Value	adj.P.Val	B
Vps29	Vps29	ENSMUSG00000029462	chr5	122354369	122364984	+	6148	-0.115331786715881	6.49551377754529	-5.47996534435194	4.5357763727069e-07	6.8051934724444e-05	6.00171267936641
Slc1a5	Slc1a5	ENSMUSG00000001918	chr7	16781340	16798274	+	4173	-0.46619559764339	2.03684474079861	-5.45343308863481	5.06169019045418e-07	7.50986101257051e-05	5.83007055553023
Azin1	Azin1	ENSMUSG00000037458	chr15	38487427	38519266	-	6256	-0.129716603696273	7.20902721424289	-5.44998018444746	5.13439097177631e-07	7.5340134775966e-05	5.89112035714495
Ccpg1	Ccpg1	ENSMUSG00000034563	chr9	72985429	73016340	+	7497	0.136160425280487	6.99426643134702	5.44485519106404	5.24419105750879e-07	7.60223261862345e-05	5.86618592032676
Hirip3	Hirip3	ENSMUSG00000042606	chr7	126861972	126865377	+	3265	-0.197065621126447	4.48172203633404	-5.44253075213481	5.29474749892894e-07	7.60223261862345e-05	5.96843328904978
Ceacam1	Ceacam1	ENSMUSG00000074272	chr7	25461707	25477603	-	5806	0.385003985852165	2.1821903394891	5.43174794941851	5.5355997282088e-07	7.82774293694506e-05	5.7817096204033
Nim1k	Nim1k	ENSMUSG00000095930	chr13	119710094	119755882	-	8466	-0.190388398929444	4.76172504034809	-5.43028683945712	5.56905249015039e-07	7.82774293694506e-05	5.89954797526977
Trub2	Trub2	ENSMUSG00000039826	chr2	29761224	29788502	-	6316	-0.140233083514823	5.07729383163489	-5.39935505471561	6.32567257191649e-07	8.73778857245687e-05	5.75056155249971
Slc16a1	Slc16a1	ENSMUSG00000032902	chr3	104638668	104658462	+	4426	0.346747308599435	5.47238125827885	5.39668411953953	6.39554877677961e-07	8.73778857245687e-05	5.71405203981413
Fam111a	Fam111a	ENSMUSG00000024691	chr19	12545740	12589768	+	4125	0.397591140321141	1.0684482219985	5.39602852388124	6.41281569760184e-07	8.73778857245687e-05	5.22709750010299
Map3k6	Map3k6	ENSMUSG00000028862	chr4	133240818	133252929	+	4604	-0.750535146685218	1.91974919777172	-5.38702344827045	6.65466894929246e-07	8.97573681615174e-05	5.59547943248694
Creb1	Creb1	ENSMUSG00000025958	chr1	64532645	64604548	+	13742	0.131359086363718	5.9634773010756	5.38244424090332	6.78106425309639e-07	9.05475509715961e-05	5.62575084628252
Ubr3	Ubr3	ENSMUSG00000044308	chr2	69897246	70024013	+	9719	-0.137786523323856	7.90677899425777	-5.36287482906406	7.34827855670625e-07	9.71500629383154e-05	5.56407591425885
Casq2	Casq2	ENSMUSG00000027861	chr3	102086415	102146514	+	2736	0.653989413640073	1.92539240226004	5.35715918532571	7.52255099407954e-07	9.84790425724942e-05	5.41607589411175
Flt1	Flt1	ENSMUSG00000029648	chr5	147561604	147726011	-	13504	0.189014933332493	6.89505670418725	5.33001692671546	8.40702421893121e-07	0.000108989314946979	5.40963226956187
Zfp46	Zfp46	ENSMUSG00000051351	chr4	136284683	136293942	+	5212	-0.316825198937406	5.63031214816298	-5.32218248279084	8.68075944587351e-07	0.000111455943154566	5.40738848536996
Sel1l	Sel1l	ENSMUSG00000020964	chr12	91806043	91849157	-	8555	0.105860624642733	7.75961047066575	5.29473635676798	9.71041350042177e-07	0.000123488715686792	5.29189276158301
Fgfrl1	Fgfrl1	ENSMUSG00000008090	chr5	108692382	108706924	+	2782	0.276240461980095	4.26674248237916	5.28273796903921	1.01972862946689e-06	0.000127939231203613	5.36714306064465
Mt1	Mt1	ENSMUSG00000031765	chr8	94179082	94180327	+	1246	-0.286293713255323	6.92183379664822	-5.28142483122079	1.02520016017274e-06	0.000127939231203613	5.22038810254826
Hnrnpdl	Hnrnpdl	ENSMUSG00000029328	chr5	100033577	100039664	-	4818	-0.188235476677364	7.32983619582605	-5.27403179534378	1.05654628496569e-06	0.000130630208732841	5.19996112994116
Bdh1	Bdh1	ENSMUSG00000046598	chr16	31422280	31458901	+	3888	-0.154440005598231	5.74672161781835	-5.26416087289878	1.09986626549154e-06	0.000134738662780812	5.17146007554961
Hexa	Hexa	ENSMUSG00000025232	chr9	59539540	59565109	+	1996	0.157105334431696	5.76837737017366	5.21461868153604	1.34496787237104e-06	0.00016203896333891	4.97687811182956
Pnpla2	Pnpla2	ENSMUSG00000025509	chr7	141455198	141460743	+	3020	-0.301532197893692	4.51694614039887	-5.21424838837291	1.3469875631408e-06	0.00016203896333891	5.07616927063224
Cr1l	Cr1l	ENSMUSG00000016481	chr1	195097382	195131586	-	10349	0.213703503597189	4.70443539482821	5.20718561495393	1.38608344947685e-06	0.000165253324114861	5.03389296142577
Hist2h3c1	Hist2h3c1	ENSMUSG00000093769	chr3	96246685	96248509	+	1825	0.533962750335866	1.66581787718805	5.18750588785112	1.50097417930187e-06	0.00017736732934706	4.74666963175488
Rin2	Rin2	ENSMUSG00000001768	chr2	145675215	145887616	+	11271	-0.2438170593739	5.20415641880338	-5.16431614114469	1.64835374691551e-06	0.000193074277040024	4.82112527943076
Elk3	Elk3	ENSMUSG00000008398	chr10	93247414	93311135	-	4550	0.22519050191305	3.54848924970209	5.15129142027558	1.73724599055633e-06	0.000201716919233901	4.90226350868387
Erlin2	Erlin2	ENSMUSG00000031483	chr8	27023261	27040328	+	5829	-0.176763034343174	6.03248350026537	-5.14559434882932	1.7775866058233e-06	0.000204621671961711	4.69593951866781
Itgad	Itgad	ENSMUSG00000070369	chr7	128154376	128223816	+	4510	-1.02983488959042	1.19277217840662	-5.12351986324779	1.94273005613506e-06	0.000221720294355311	4.44425891587678
Hsph1	Hsph1	ENSMUSG00000029657	chr5	149614287	149636376	-	7266	0.259376220635877	8.108391953832	5.04180525970659	2.69509113583293e-06	0.000304979253701501	4.32148940432373
Senp8	Senp8	ENSMUSG00000051705	chr9	59734259	59750710	-	3965	0.267431566296901	3.12998519488839	5.03118960908006	2.81167085338066e-06	0.000315497822732705	4.4530499600998
Dnajc10	Dnajc10	ENSMUSG00000027006	chr2	80315466	80354043	+	5004	-0.116876706837536	6.42534815007567	-5.01881544908349	2.95378783105342e-06	0.000325640200395571	4.19946880115946
Tfrc	Tfrc	ENSMUSG00000022797	chr16	32608920	32632794	+	6185	-0.252884128522882	7.09706240358159	-5.0164584319534	2.98164261578421e-06	0.000325640200395571	4.19709287407696
Cpd	Cpd	ENSMUSG00000020841	chr11	76778424	76847018	-	8332	0.152332387675479	7.00725158497556	5.01523507841461	2.99620094429031e-06	0.000325640200395571	4.1902346048889
Pomt1	Pomt1	ENSMUSG00000039254	chr2	32236590	32255005	+	6442	0.200778779141816	4.32414028698847	5.01431470772031	3.00719941228331e-06	0.000325640200395571	4.32953450088571
Afap1l2	Afap1l2	ENSMUSG00000025083	chr19	56912361	57008228	-	5675	0.2131647165297	3.94215412796097	5.01291567503465	3.02399347330569e-06	0.000325640200395571	4.36640853627739
Mfsd4a	Mfsd4a	ENSMUSG00000059149	chr1	132022806	132068062	-	7187	-0.361074799351379	6.17949836877203	-5.00258529738498	3.15086692608562e-06	0.000334897769166266	4.14400130084078
P4ha1	P4ha1	ENSMUSG00000019916	chr10	59323296	59373304	+	4114	0.294897407934634	5.85601432082465	5.00184764269412	3.16012273758328e-06	0.000334897769166266	4.15289886488521
Fpgt	Fpgt	ENSMUSG00000053870	chr3	155084918	155093403	-	6282	0.181733696106799	4.49687321995518	4.98536273438832	3.37403451363183e-06	0.000354751833547447	4.20791728534503
Sult1a1	Sult1a1	ENSMUSG00000030711	chr7	126672865	126676432	-	1507	-0.691265850708656	3.00095667098829	-4.981500948185	3.42615386916579e-06	0.000355099709258711	4.26936909382558
Ccnd1	Ccnd1	ENSMUSG00000070348	chr7	144929931	144939925	-	4709	0.317749314177732	5.75422380002535	4.98107201977518	3.43199103267205e-06	0.000355099709258711	4.08057897868591
Rsad1	Rsad1	ENSMUSG00000039096	chr11	94539798	94549255	-	4391	-0.285015235370571	4.14056181704663	-4.97923336810317	3.45712290898169e-06	0.000355099709258711	4.21886806017294
Mettl3	Mettl3	ENSMUSG00000022160	chr14	52294841	52305128	-	5076	0.186838405462489	4.36949350182177	4.97618407113167	3.49919923822775e-06	0.000356677919298131	4.1842494289388
Slc23a2	Slc23a2	ENSMUSG00000027340	chr2	132052496	132145108	-	7951	-0.16088004160225	7.78492562902304	-4.95591235922355	3.79190675757012e-06	0.000383585840407832	3.9857570209084
Prodh	Prodh	ENSMUSG00000003526	chr16	18060357	18090203	-	7797	-0.290242098020933	5.22975013314762	-4.9472009097924	3.92491219406688e-06	0.000392539003875373	3.98638094034459
S1pr3	S1pr3	ENSMUSG00000067586	chr13	51408639	51422797	+	4463	0.224259985825128	3.45533246615454	4.94472525592701	3.96353367719376e-06	0.000392539003875373	4.13628539957734
Bcl2	Bcl2	ENSMUSG00000057329	chr1	106538178	106714274	-	9157	0.226189145649764	4.97621869773677	4.94440201299728	3.96860372374562e-06	0.000392539003875373	4.00433137369554
Il15ra	Il15ra	ENSMUSG00000023206	chr2	11705290	11734317	+	4446	-0.342457954327375	3.06666058841817	-4.92020264054261	4.36668734280431e-06	0.000428738059474014	4.04598910308677
Tsc22d3	Tsc22d3	ENSMUSG00000031431	chrX	140539528	140600659	-	4341	-0.412778596796259	6.34745103978865	-4.90721066609261	4.59621036204843e-06	0.00044797953988637	3.77789769668379
Usp53	Usp53	ENSMUSG00000039701	chr3	122931493	122984510	-	12572	-0.179299452389008	5.07278513947432	-4.87819574301791	5.15209470202633e-06	0.000498521163450417	3.7425235826818
Igf1r	Igf1r	ENSMUSG00000005533	chr7	67952827	68233668	+	16791	-0.153453918794034	6.85632649806457	-4.87614117497393	5.19385168334104e-06	0.000498946054155776	3.66077290196062
Mkks	Mkks	ENSMUSG00000027274	chr2	136873780	136891389	-	3227	0.330181144145795	3.31551372976364	4.87316051370882	5.25501759104007e-06	0.000501216070665415	3.8773094903664
4931423N10Rik	4931423N10Rik	ENSMUSG00000026774	chr2	23207476	23267129	+	2004	-0.473100075837898	0.868684679858095	-4.86284696879163	5.47212710219205e-06	0.000518222079401209	3.40922722524667
Fermt2	Fermt2	ENSMUSG00000037712	chr14	45458795	45530118	-	5191	0.127738308469874	6.6504617624644	4.85660687245133	5.60770571007922e-06	0.000527321791173858	3.58424439914703
Ramp2	Ramp2	ENSMUSG00000001240	chr11	101246028	101259546	+	3301	-0.299628677072271	3.48682420677796	-4.85044678209262	5.74475457968271e-06	0.000536431523793729	3.78849243189411
Arrdc2	Arrdc2	ENSMUSG00000002910	chr8	70835129	70839720	-	3232	-0.665398858662536	3.66805348208706	-4.84747003332804	5.8121452104469e-06	0.000538955381910399	3.76403554508726
Insc	Insc	ENSMUSG00000048782	chr7	114743694	114850383	+	3722	0.577019161965892	2.90115424944928	4.8428634590351	5.91795449529116e-06	0.000544982388797399	3.75868815972422
