gene_name_unique	gene_name	gene_id	seqnames	start	end	strand	exonic_length	logFC	AveExpr	t	P.Value	adj.P.Val	B
Pnn	Pnn	ENSMUSG00000020994	chr12	59066884	59073998	+	5762	-0.146232930833881	6.19413122507529	-4.53184181905657	1.96106484657882e-05	0.00358181804943556	2.633462874314
Exoc4	Exoc4	ENSMUSG00000029763	chr6	33249085	33973979	+	12640	0.104123984819961	6.41937043673899	4.53128613918638	1.9651952488908e-05	0.00358181804943556	2.62913454873296
Sertad2	Sertad2	ENSMUSG00000049800	chr11	20543253	20653021	+	6352	0.224959834602686	5.02616068521788	4.52863986511637	1.98498117021068e-05	0.00358181804943556	2.65334103669739
Fen1	Fen1	ENSMUSG00000024742	chr19	10199132	10204169	-	2422	0.186927660340861	3.39656314454515	4.51060410339465	2.12506968541749e-05	0.00378347406791729	2.49177360267039
Atxn2l	Atxn2l	ENSMUSG00000032637	chr7	126491708	126503437	-	4782	-0.167111558879077	7.45554955791718	-4.50166402110771	2.19801587139903e-05	0.00386185604352517	2.53293594251638
Galnt7	Galnt7	ENSMUSG00000031608	chr8	57523828	57653032	-	5253	-0.235663107510185	4.14400895193593	-4.48982752547399	2.29833709039647e-05	0.00393068227229115	2.51402616835839
Coa3	Coa3	ENSMUSG00000017188	chr11	101277968	101279114	-	886	0.150578789993094	5.53729813444299	4.48784795269744	2.31554251260986e-05	0.00393068227229115	2.4947034987815
Srrm1	Srrm1	ENSMUSG00000028809	chr4	135320484	135353321	-	7299	-0.18228756139355	7.28140127682004	-4.48650074838681	2.32732300336087e-05	0.00393068227229115	2.47725053657382
Cep250	Cep250	ENSMUSG00000038241	chr2	155956458	155998900	+	10373	-0.17672581629942	5.89185929136757	-4.48323869541858	2.35608870249204e-05	0.00393068227229115	2.4686767008086
Ppia	Ppia	ENSMUSG00000071866	chr11	6415443	6419817	+	3508	0.116833666771765	8.32468327560484	4.47811646653355	2.40195424569395e-05	0.00393068227229115	2.46209292789114
Mfsd2b	Mfsd2b	ENSMUSG00000037336	chr12	4862440	4874359	-	5148	-0.485852595732239	1.12954368484787	-4.47680792143294	2.41380922884651e-05	0.00393068227229115	1.37868686746176
Dll4	Dll4	ENSMUSG00000027314	chr2	119325784	119335962	+	3852	0.410625510122933	1.99870187489719	4.46736687565011	2.50103735870227e-05	0.00402365684948812	1.90578107232263
Gosr2	Gosr2	ENSMUSG00000020946	chr11	103676849	103697898	-	3266	0.0928247026916207	6.38397706145312	4.45769755109107	2.59353622513031e-05	0.00412279633501965	2.3710910781661
Rps21	Rps21	ENSMUSG00000039001	chr2	180257377	180258445	+	810	0.166723799322421	6.71237282917501	4.44150030037031	2.75595307495729e-05	0.00427162474273446	2.31472755585136
Grb14	Grb14	ENSMUSG00000026888	chr2	64912476	65024987	-	7185	-0.243190854107021	5.09488368601875	-4.44063315469254	2.76492048754872e-05	0.00427162474273446	2.34660073387722
Dpagt1	Dpagt1	ENSMUSG00000032123	chr9	44326019	44333900	+	3425	-0.161094894704502	3.67474255090668	-4.43888064394391	2.78313002784316e-05	0.00427162474273446	2.30209484184294
Rpl8	Rpl8	ENSMUSG00000003970	chr15	76904078	76906314	+	1359	0.126092958112013	7.81285380769275	4.42480942195245	2.93360559548806e-05	0.00439104006635704	2.27035659152302
Slc25a27	Slc25a27	ENSMUSG00000023912	chr17	43641891	43667214	-	3935	-0.251251697654084	6.22372573488021	-4.4225984340544	2.95795421583772e-05	0.00439104006635704	2.25076946253972
Garem2	Garem2	ENSMUSG00000044576	chr5	30105161	30118378	+	3865	-0.23281437146333	4.30141466506099	-4.41901690945453	2.99781145254442e-05	0.00439104006635704	2.28085916129752
Lrrc45	Lrrc45	ENSMUSG00000025145	chr11	120713925	120721128	+	3293	-0.270199931246206	5.86844494870668	-4.41895713388425	2.99848105802794e-05	0.00439104006635704	2.24621964654188
Prpf4b	Prpf4b	ENSMUSG00000021413	chr13	34875302	34906064	+	8430	-0.132821279866727	6.6062356619887	-4.41410947158872	3.0532689845105e-05	0.00439104006635704	2.21884650161551
Ecd	Ecd	ENSMUSG00000021810	chr14	20319852	20348121	-	5661	0.101927268121074	5.24659714284269	4.41367384683656	3.05823954295817e-05	0.00439104006635704	2.24760609807899
Cnot3	Cnot3	ENSMUSG00000035632	chr7	3645268	3661109	+	7129	-0.142462158445213	5.6175482252086	-4.39954542493203	3.22375971299081e-05	0.00450726827852659	2.18597465523913
Rgl2	Rgl2	ENSMUSG00000041354	chr17	33929543	33937687	+	4625	-0.215201463404689	5.74158063832921	-4.39936198883246	3.22596470604399e-05	0.00450726827852659	2.18196052459805
Arl1	Arl1	ENSMUSG00000060904	chr10	88730858	88744094	+	2369	0.110207147669905	6.63710241365203	4.39557397334652	3.27182598935133e-05	0.00450726827852659	2.15478146471033
Arfrp1	Arfrp1	ENSMUSG00000038671	chr2	181357690	181365404	-	4320	-0.112576581953617	5.02204275314115	-4.39234253231225	3.31144671523607e-05	0.00450726827852659	2.18279839642198
Hmgb1	Hmgb1	ENSMUSG00000066551	chr5	149046702	149184489	-	5023	0.10278049730322	6.68502730087112	4.39065759737202	3.33228936754926e-05	0.00450726827852659	2.13789760196033
Wdfy2	Wdfy2	ENSMUSG00000014547	chr14	62837678	62961509	+	9185	-0.142355780382156	5.36817572247501	-4.3898987526142	3.3417176632527e-05	0.00450726827852659	2.16136281704981
Trim44	Trim44	ENSMUSG00000027189	chr2	102300119	102407828	-	5645	0.0895680470060505	8.37436893794292	4.38617235068418	3.38839212747726e-05	0.00452452000782039	2.1443063741939
Rack1	Rack1	ENSMUSG00000020372	chr11	48800332	48806434	+	5119	0.117114322654873	7.0961019504711	4.38242493053634	3.43596532413117e-05	0.00454261831417065	2.11345020465533
Phf13	Phf13	ENSMUSG00000047777	chr4	151989633	151996258	-	3205	0.260581172900436	4.04462032391723	4.36728161589195	3.63487099725531e-05	0.00472599252199059	2.10216458296413
Ccdc28b	Ccdc28b	ENSMUSG00000028795	chr4	129619274	129623947	-	2026	-0.16055278311927	4.57232979712058	-4.36649865314389	3.64545218127035e-05	0.00472599252199059	2.10622995362813
Nipbl	Nipbl	ENSMUSG00000022141	chr15	8290617	8444463	-	9423	-0.0971615912761727	6.21465990571173	-4.36137530890283	3.71542899972132e-05	0.00476478359633059	2.03900558927454
Rbm39	Rbm39	ENSMUSG00000027620	chr2	156147239	156180238	-	6946	-0.162894339093693	7.80714225547981	-4.35911296699729	3.74674063966683e-05	0.00476478359633059	2.04300734412543
Snrpd3	Snrpd3	ENSMUSG00000020180	chr10	75517551	75537381	+	3442	0.116211720192768	5.76886372512359	4.3563357501087	3.78552715721047e-05	0.00476869284247467	2.0322582741207
Akap8	Akap8	ENSMUSG00000024045	chr17	32303672	32321238	-	8663	-0.207035343478281	6.65950569457288	-4.35250585049636	3.83965252005452e-05	0.00479167103741009	2.00607015323724
Arl6ip5	Arl6ip5	ENSMUSG00000035199	chr6	97210689	97233315	+	1442	0.132334887649227	6.75181415069571	4.34184532133335	3.99427777273105e-05	0.00488796260050862	1.97004902592327
Ttc4	Ttc4	ENSMUSG00000025413	chr4	106662256	106678944	-	3568	-0.131495613556038	5.4866694876008	-4.34014572904912	4.01947904145709e-05	0.00488796260050862	1.98621909561889
Amt	Amt	ENSMUSG00000032607	chr9	108296853	108302302	+	2437	-0.166217007339317	4.53386469555803	-4.33966534708831	4.02662986636672e-05	0.00488796260050862	2.01611395787183
Polr2e	Polr2e	ENSMUSG00000004667	chr10	80035949	80039795	-	2670	0.153031461181507	5.33398393284192	4.31933301835283	4.34081970569965e-05	0.00522188878650518	1.9218651876887
Adal	Adal	ENSMUSG00000027259	chr2	121140428	121156680	+	5317	-0.16860582969122	4.29154288870208	-4.31682334458367	4.38120492476777e-05	0.00522341333575215	1.94051386778676
Rbm10	Rbm10	ENSMUSG00000031060	chrX	20617503	20650901	+	3714	-0.1365012982957	6.047168568013	-4.30838027015207	4.51975031729098e-05	0.00534090495458287	1.85996220961169
Mccc1	Mccc1	ENSMUSG00000027709	chr3	35959312	36000678	-	10952	-0.219409325633828	5.16856028067034	-4.30444331748997	4.58579034061171e-05	0.00537140863317441	1.87934229780359
Supt20	Supt20	ENSMUSG00000027751	chr3	54692807	54728766	+	6266	-0.177021373114935	5.46875478174698	-4.30008681876706	4.65995381390709e-05	0.0053867535616756	1.85068562791495
Pip4k2b	Pip4k2b	ENSMUSG00000018547	chr11	97715157	97744704	-	5204	0.106996729303082	7.5923637436425	4.29692918531009	4.7144306259764e-05	0.0053867535616756	1.82786553489079
Dpf2	Dpf2	ENSMUSG00000024826	chr19	5896516	5913010	-	6501	-0.116640980334456	5.80288172326721	-4.29464513515924	4.75421866199451e-05	0.0053867535616756	1.82025963316133
Msl2	Msl2	ENSMUSG00000066415	chr9	101074101	101104800	+	5627	0.105297832227113	5.76524834297723	4.29430019951264	4.76025552518326e-05	0.0053867535616756	1.81987969799031
Atmin	Atmin	ENSMUSG00000047388	chr8	116943393	116960445	+	4877	0.155582982160894	6.46835111598419	4.28618266198146	4.90447888647026e-05	0.0055033198799191	1.77888883787411
Atp11a	Atp11a	ENSMUSG00000031441	chr8	12757014	12868728	+	11150	-0.182647340993507	6.98086629805797	-4.28214741855231	4.97773292811735e-05	0.00553897231576258	1.76749598567004
Gtpbp2	Gtpbp2	ENSMUSG00000023952	chr17	46161032	46169370	+	5305	-0.15984622278398	6.13619474154947	-4.27522386340509	5.10588697094438e-05	0.00554963316271723	1.74507278002408
Pih1d1	Pih1d1	ENSMUSG00000003423	chr7	45154303	45160065	+	2020	0.164486858157661	4.34643585666684	4.27292718125491	5.1490971221591e-05	0.00554963316271723	1.79491160649756
Rpl19	Rpl19	ENSMUSG00000017404	chr11	98026710	98030492	+	1022	0.125770721128207	7.49233679297772	4.27227109057146	5.16150557324955e-05	0.00554963316271723	1.74212749621008
Ppp2r1a	Ppp2r1a	ENSMUSG00000007564	chr17	20945311	20965916	+	3411	0.101478014068666	8.86231737135697	4.27202752590681	5.166119379904e-05	0.00554963316271723	1.76177333240972
Flcn	Flcn	ENSMUSG00000032633	chr11	59791408	59810016	-	4322	-0.111550362149586	5.85090909250772	-4.27050145029862	5.19511829056882e-05	0.00554963316271723	1.73695491480414
Ssc5d	Ssc5d	ENSMUSG00000035279	chr7	4925785	4944826	+	4590	-0.359325424332767	2.13979271975376	-4.26668010084616	5.26842329884498e-05	0.00558327431027596	1.33931478442022
Khdc4	Khdc4	ENSMUSG00000028060	chr3	88685803	88712924	+	6720	-0.170021494874635	5.97473528890245	-4.2583808378491	5.43108104143774e-05	0.0057097093934319	1.69240089320132
Arpc3	Arpc3	ENSMUSG00000029465	chr5	122391878	122414184	+	2762	0.152421886010296	6.43232906432709	4.25599362327835	5.47875831295141e-05	0.0057097093934319	1.67631471793964
Flnb	Flnb	ENSMUSG00000025278	chr14	7817957	7951588	+	9198	-0.259514797933711	7.23647042793551	-4.25314373552949	5.53620481497393e-05	0.0057097093934319	1.672173986929
Ccdc163	Ccdc163	ENSMUSG00000028689	chr4	116708509	116751206	+	2519	-0.318175684299327	2.07228625801538	-4.25203220921746	5.55876747656816e-05	0.0057097093934319	1.26356957868552
Tns2	Tns2	ENSMUSG00000037003	chr15	102100413	102116401	+	5452	-0.270640294432138	5.08352949763627	-4.24506962238126	5.70213045172217e-05	0.00579834473818461	1.68714065424694
Mfn1	Mfn1	ENSMUSG00000027668	chr3	32529465	32579239	+	6114	-0.185185463292768	6.88730170214315	-4.24323015016103	5.74059750430809e-05	0.00579834473818461	1.63426552368922
Gabarapl1	Gabarapl1	ENSMUSG00000030161	chr6	129533160	129542346	+	2013	0.101069649803975	9.09336648549158	4.24056500531463	5.79677525910849e-05	0.00579834473818461	1.6591632765258
Prpsap1	Prpsap1	ENSMUSG00000015869	chr11	116470845	116494202	-	3407	-0.139184785350174	5.59603091155798	-4.23923345081804	5.82504089669036e-05	0.00579834473818461	1.63990197728439
Iqce	Iqce	ENSMUSG00000036555	chr5	140661827	140702378	-	12037	-0.225796015242438	5.63211544947729	-4.23749344351916	5.86217733584155e-05	0.00579834473818461	1.63326798336148
Pfn2	Pfn2	ENSMUSG00000027805	chr3	57841895	57848079	-	3541	0.115558383025121	8.4985009787853	4.22181344432636	6.20728881846167e-05	0.00603065003371891	1.58758378743337
Ccar1	Ccar1	ENSMUSG00000020074	chr10	62743928	62792286	-	10562	-0.135820800390231	5.76449646020402	-4.22165636012824	6.21084333450062e-05	0.00603065003371891	1.57378091216938
Rpl7a	Rpl7a	ENSMUSG00000062647	chr2	26910764	26913318	+	1781	0.125314142339772	7.61713292981028	4.22069984619826	6.232529803439e-05	0.00603065003371891	1.56983601965688
Grpel1	Grpel1	ENSMUSG00000029198	chr5	36464998	36474080	+	3528	0.130041748502655	4.95946067875569	4.20496668679653	6.59988576316818e-05	0.00628013981964661	1.55256506850691
Rpl13a	Rpl13a	ENSMUSG00000074129	chr7	45125558	45128761	-	2114	0.121304999492821	8.12708335629906	4.20250499398796	6.65921973467354e-05	0.00628013981964661	1.51714595480684
Ddx27	Ddx27	ENSMUSG00000017999	chr2	167015193	167034947	+	4817	-0.158585409108671	4.98443658738582	-4.20005375130257	6.71881232258492e-05	0.00628013981964661	1.53661138205469
Rps8	Rps8	ENSMUSG00000047675	chr4	117153827	117156243	-	1726	0.134673056112313	7.4689797616602	4.19731757170156	6.78593889194476e-05	0.00628013981964661	1.48880472935487
Klc4	Klc4	ENSMUSG00000003546	chr17	46630624	46646022	-	2377	-0.155331646697247	4.92309702791645	-4.19529834268206	6.83589038790771e-05	0.00628013981964661	1.52219364548202
Cnpy2	Cnpy2	ENSMUSG00000025381	chr10	128322459	128327553	+	1740	0.161467240492006	4.52452870727484	4.19497930196716	6.8438151207458e-05	0.00628013981964661	1.53461660607621
Oaz1	Oaz1	ENSMUSG00000035242	chr10	80826656	80829290	+	2558	0.106612786304716	7.07167167079024	4.19429185461184	6.86092088961939e-05	0.00628013981964661	1.47196474224802
Sf3b5	Sf3b5	ENSMUSG00000078348	chr10	13005343	13009183	+	3841	0.196949900029823	4.51968189044014	4.19406299140591	6.86662483088748e-05	0.00628013981964661	1.5323293807849
Smarcd2	Smarcd2	ENSMUSG00000078619	chr11	106263179	106272972	-	3589	-0.182917237616118	4.15638322196713	-4.19024808057565	6.96237895078311e-05	0.00631363581700563	1.52254116927938
