gene_name_unique	gene_name	gene_id	seqnames	start	end	strand	exonic_length	logFC	AveExpr	t	P.Value	adj.P.Val	B
Mmgt2	Mmgt2	ENSMUSG00000048497	chr11	62648664	62666354	+	4898	0.254600417957081	3.4433146397592	5.58506355757175	2.93095504030208e-07	7.11582593693702e-05	6.42808237007362
5031439G07Rik	5031439G07Rik	ENSMUSG00000036046	chr15	84943936	84988551	-	9604	-0.299457937604426	7.75467551418648	-5.57938719394904	3.00115587117907e-07	7.15614899068823e-05	6.53022861604174
Gpm6a	Gpm6a	ENSMUSG00000031517	chr8	54954843	55060871	+	3215	0.256842137740747	9.99330511578556	5.57401270326851	3.06914538521813e-07	7.18987689979258e-05	6.52349220065005
Adcy2	Adcy2	ENSMUSG00000021536	chr13	68620043	68999541	-	4211	0.279107344482588	7.11578653221049	5.55831599005542	3.27650106469839e-07	7.54329633050303e-05	6.43941666046242
Arl6ip5	Arl6ip5	ENSMUSG00000035199	chr6	97210689	97233315	+	1442	0.168720793889915	6.75181415069571	5.54065111467497	3.52634658809637e-07	7.98089932048319e-05	6.36669436393507
Phka1	Phka1	ENSMUSG00000034055	chrX	102513975	102644246	-	6259	-0.300278478347059	5.74506373146883	-5.51017903497928	4.00204562898737e-07	8.87811816320838e-05	6.25482785477586
Scly	Scly	ENSMUSG00000026307	chr1	91298338	91321075	+	4549	-0.246960051909087	4.35005134694345	-5.50353956594435	4.11377177026012e-07	8.87811816320838e-05	6.24379841408053
Olig1	Olig1	ENSMUSG00000046160	chr16	91269772	91271933	+	2162	-0.432162588566478	7.01318773480294	-5.49997164634482	4.17507088903309e-07	8.87811816320838e-05	6.20864145467421
Pld3	Pld3	ENSMUSG00000003363	chr7	27532000	27553218	-	2924	0.34630479499015	9.0303460550453	5.49918348772677	4.18873245174963e-07	8.87811816320838e-05	6.2248909290643
Slc15a4	Slc15a4	ENSMUSG00000029416	chr5	127595664	127632897	-	5312	-0.211317119393238	4.5316374777924	-5.4801143926324	4.53297914491626e-07	9.41071255315601e-05	6.15707027050666
Atp10a	Atp10a	ENSMUSG00000025324	chr7	58656166	58829420	+	5587	-0.328207922336103	4.55315344405491	-5.47756990382089	4.58096544563125e-07	9.41071255315601e-05	6.148032314158
Stx1a	Stx1a	ENSMUSG00000007207	chr5	135023482	135051100	+	2666	0.661500314361912	7.70099849239621	5.45990999967921	4.92803461350676e-07	9.97031002941754e-05	6.05785049634843
Spcs3	Spcs3	ENSMUSG00000054408	chr8	54520433	54529998	-	3466	0.272692748626128	6.24779924399718	5.44557622321659	5.2286051537447e-07	0.000102995918739922	5.99257309560098
Hilpda	Hilpda	ENSMUSG00000043421	chr6	29272488	29275446	+	1103	0.354110143000788	1.61356024672721	5.44481526664564	5.24505539902249e-07	0.000102995918739922	5.06148989880479
Cobl	Cobl	ENSMUSG00000020173	chr11	12236608	12464960	-	8142	0.466311088934058	6.59840913983606	5.43802712761341	5.39406625902873e-07	0.000104386908343204	5.96188026264561
Itgad	Itgad	ENSMUSG00000070369	chr7	128154376	128223816	+	4510	-1.10680077382599	1.19277217840662	-5.43322254340871	5.50203822581873e-07	0.000104653276184956	4.88505851147087
Nol4	Nol4	ENSMUSG00000041923	chr18	22693181	23041653	-	5692	0.35848016033291	6.38261032027094	5.43048171869821	5.56457920252517e-07	0.000104653276184956	5.93259141106626
Napa	Napa	ENSMUSG00000006024	chr7	16098458	16117975	+	3786	0.189439044243341	7.71315880477009	5.41687045338131	5.88564943788026e-07	0.000105047001972	5.89029808535278
Sirpa	Sirpa	ENSMUSG00000037902	chr2	129592835	129632228	+	4911	0.246100794277133	8.68844573628516	5.41680674012113	5.88719428125334e-07	0.000105047001972	5.90005206070973
Gpt2	Gpt2	ENSMUSG00000031700	chr8	85492576	85527560	+	5643	-0.234789886442234	6.05616564430334	-5.41665894506207	5.89077937235348e-07	0.000105047001972	5.88142304747141
Grm3	Grm3	ENSMUSG00000003974	chr5	9485541	9725170	-	3049	0.332125344669524	6.54427311667697	5.41627136791822	5.90019107908335e-07	0.000105047001972	5.87629024608939
Mef2c	Mef2c	ENSMUSG00000005583	chr13	83504034	83667080	+	15715	0.694175133753147	8.62771962178829	5.40014593316416	6.30512596871971e-07	0.000110321174670811	5.83457924535888
Tusc3	Tusc3	ENSMUSG00000039530	chr8	39005845	39165114	+	3432	0.230294833481514	6.80429945820219	5.39497616933211	6.44062803529771e-07	0.000110321174670811	5.79399575647085
Tnfaip1	Tnfaip1	ENSMUSG00000017615	chr11	78522850	78536332	-	3781	0.130301424377981	5.77600059957821	5.39483819038625	6.4442834002271e-07	0.000110321174670811	5.80220449998248
Lypd6	Lypd6	ENSMUSG00000050447	chr2	50066429	50193569	+	3729	0.291026462985093	5.01408365898078	5.38418483643638	6.73274527932419e-07	0.000113800440145337	5.78278749802978
Slc2a1	Slc2a1	ENSMUSG00000028645	chr4	119108711	119137983	+	3506	-0.316795680777507	6.98462751325315	-5.37531920685639	6.9824263440339e-07	0.000115509783218968	5.71998798712635
Epas1	Epas1	ENSMUSG00000024140	chr17	86753700	86833410	+	5590	-0.177130076913221	8.07015526537231	-5.37342198564042	7.03702554810927e-07	0.000115509783218968	5.72548521270648
Cinp	Cinp	ENSMUSG00000021276	chr12	110872610	110889145	-	3873	0.263785860812106	5.14784928284675	5.37139182712391	7.09591431226417e-07	0.000115509783218968	5.72936297890083
Rnf19b	Rnf19b	ENSMUSG00000028793	chr4	129058271	129085886	+	2872	0.178418643738161	5.21461742740511	5.36852508936992	7.17989366222899e-07	0.000115509783218968	5.71647624320032
Gnb4	Gnb4	ENSMUSG00000027669	chr3	32580332	32616585	-	12692	0.474850717959453	5.3339963045272	5.3534173353113	7.63883026536244e-07	0.000121430119682601	5.65439681346962
Castor1	Castor1	ENSMUSG00000020424	chr11	4218225	4222409	+	1574	-0.431071124365513	1.64319879846482	-5.32588835542391	8.55020441206788e-07	0.000132822709917962	4.7483385802194
Lamp5	Lamp5	ENSMUSG00000027270	chr2	136052239	136069917	+	2933	0.845219049527894	6.79670590482799	5.32576705839666	8.55444698041246e-07	0.000132822709917962	5.52498548343343
Sdsl	Sdsl	ENSMUSG00000029596	chr5	120458186	120472810	-	1497	-0.656906269272254	2.37737234511947	-5.31441400797412	8.96081077754405e-07	0.000137532995761547	5.07627481992273
Nrsn1	Nrsn1	ENSMUSG00000048978	chr13	25252040	25270502	-	2798	0.275560550441577	8.4546815755854	5.31064260168027	9.09994352137481e-07	0.000138081302091952	5.48578841671095
Cyth2	Cyth2	ENSMUSG00000003269	chr7	45806637	45814581	-	3445	0.246801682141373	5.88243840322093	5.29109007719183	9.85591171660001e-07	0.000147871897923326	5.39661956690748
Tmc7	Tmc7	ENSMUSG00000042246	chr7	118535841	118584736	-	5763	-0.28645530043791	4.78051954666311	-5.27053959246928	1.071677748017e-06	0.000157176399627795	5.34972177345939
Cap2	Cap2	ENSMUSG00000021373	chr13	46501848	46650281	+	4159	0.298763366220968	7.71478259564451	5.26661189199177	1.08894994247167e-06	0.000157176399627795	5.30641976144063
Cdh19	Cdh19	ENSMUSG00000047216	chr1	110888326	110977584	-	4280	-0.402733541018872	4.49380022120536	-5.26581795934844	1.09247427730298e-06	0.000157176399627795	5.33504586922673
Slitrk2	Slitrk2	ENSMUSG00000036790	chrX	66649318	66661393	+	8080	0.178872299543308	5.28943563583332	5.26531994221541	1.09469071859394e-06	0.000157176399627795	5.31537657346047
Kctd3	Kctd3	ENSMUSG00000026608	chr1	188971095	189007841	-	8129	-0.170464129941169	6.59516790969574	-5.25521760146394	1.14061449519246e-06	0.000158129782734883	5.24997400634466
Smim7	Smim7	ENSMUSG00000044600	chr8	72565188	72571088	-	3266	0.200359615628456	6.10559366474705	5.25413446940513	1.14564886628007e-06	0.000158129782734883	5.24878111490148
Atp6v1d	Atp6v1d	ENSMUSG00000021114	chr12	78840725	78861638	-	4602	0.135337834560424	7.55683394271165	5.24849609510774	1.172209509652e-06	0.000158129782734883	5.23472854650471
Adam10	Adam10	ENSMUSG00000054693	chr9	70678997	70780229	+	4913	0.118273244399689	6.49985999888631	5.246199185379	1.18320161027595e-06	0.000158129782734883	5.21475160353937
Ubtf	Ubtf	ENSMUSG00000020923	chr11	102304560	102319742	-	6552	0.186921873958733	7.03327845817231	5.24433393452189	1.19220218787427e-06	0.000158129782734883	5.21125600769438
Dock9	Dock9	ENSMUSG00000025558	chr14	121542046	121797837	-	13398	-0.286857707497778	7.68507740229204	-5.24187680866981	1.20416121408829e-06	0.000158129782734883	5.21154503349817
Snrpn	Snrpn	ENSMUSG00000102252	chr7	59982495	60140219	-	2159	-0.525658929556549	3.12637422198319	-5.2368765402474	1.22886186939068e-06	0.000158129782734883	5.09047191390897
Zbtb17	Zbtb17	ENSMUSG00000006215	chr4	141444654	141467930	+	3877	0.217749356453265	5.01416252202532	5.23577089224757	1.23439024795789e-06	0.000158129782734883	5.21163727082267
Plcd4	Plcd4	ENSMUSG00000026173	chr1	74542888	74567794	+	7045	-0.315047501150727	4.34540965751469	-5.23159441373009	1.2554937957537e-06	0.000158129782734883	5.20459506948409
Pnpla2	Pnpla2	ENSMUSG00000025509	chr7	141455198	141460743	+	3020	-0.306393974733337	4.51694614039887	-5.23011727587247	1.26304195767619e-06	0.000158129782734883	5.19961551047567
Phactr4	Phactr4	ENSMUSG00000066043	chr4	132355923	132422489	-	4960	-0.268447737217061	4.28824343953245	-5.22972688190112	1.26504428075835e-06	0.000158129782734883	5.19733321861905
Tlk1	Tlk1	ENSMUSG00000041997	chr2	70712407	70825728	-	6474	0.213621378132227	6.53548014023967	5.22907081723559	1.26841622723304e-06	0.000158129782734883	5.14871832132982
Zfp637	Zfp637	ENSMUSG00000059689	chr6	117841180	117845956	+	2565	0.169737845736708	4.32993263088085	5.22739452181605	1.27707183298359e-06	0.000158129782734883	5.18850959317531
Tbc1d4	Tbc1d4	ENSMUSG00000033083	chr14	101442360	101609191	-	7676	-0.370860393962432	4.52602352742169	-5.22678051052982	1.28025675135081e-06	0.000158129782734883	5.18670340544719
Acvr1b	Acvr1b	ENSMUSG00000000532	chr15	101174067	101213684	+	4418	0.151827942129945	7.21937358152298	5.22633013220742	1.28259783805186e-06	0.000158129782734883	5.14469046893548
Clstn1	Clstn1	ENSMUSG00000039953	chr4	149586468	149648899	+	4662	0.25249453940104	10.4195593897446	5.22050302545682	1.31326801208218e-06	0.000158129782734883	5.15835621886995
Brk1	Brk1	ENSMUSG00000033940	chr6	113604772	113616951	+	1095	0.216968785335932	6.89253029958364	5.22047580275021	1.31341296686591e-06	0.000158129782734883	5.11782630734372
Lrrc8a	Lrrc8a	ENSMUSG00000007476	chr2	30237715	30263790	+	4308	-0.276237054384787	6.10160068584753	-5.22027333265624	1.31449156620774e-06	0.000158129782734883	5.11850562756235
Tmem132a	Tmem132a	ENSMUSG00000024736	chr19	10857822	10869940	-	4548	0.369269275676399	7.79332465262624	5.20223879768275	1.41412581845143e-06	0.000168596625480195	5.05982651318997
Atg2b	Atg2b	ENSMUSG00000041341	chr12	105616136	105685211	-	13456	-0.159861241401089	6.10950593484148	-5.19704046426602	1.44419238372289e-06	0.000170657530087184	5.02867421764046
Pomgnt1	Pomgnt1	ENSMUSG00000028700	chr4	116123840	116159849	+	5463	0.14191223906413	6.12847712794815	5.18668391534255	1.50597039615597e-06	0.000176396690349743	4.98877475786875
Sept5	Sept5	ENSMUSG00000072214	chr16	18620502	18629954	-	3915	0.363499938679746	9.17486920179556	5.1817209579939	1.53648454128002e-06	0.000178405896345323	4.99930033938202
Ntsr2	Ntsr2	ENSMUSG00000020591	chr12	16653382	16660227	+	3120	-0.208413045014557	6.83393490703185	-5.17780634205588	1.56097921080856e-06	0.000179687546568334	4.95363425366721
Rimkla	Rimkla	ENSMUSG00000048899	chr4	119465283	119492628	-	4158	-0.552548565245912	4.82990730917311	-5.1743407162581	1.58298307860945e-06	0.000179940354343181	4.98189467048907
Tspan7	Tspan7	ENSMUSG00000058254	chrX	10485158	10596605	+	7067	0.228987097016208	10.0470208911643	5.17160022877896	1.60059756710122e-06	0.000179940354343181	4.9698491510383
Tsc22d4	Tsc22d4	ENSMUSG00000029723	chr5	137745730	137768450	+	7509	-0.229145219786869	6.63896509108711	-5.16997178003439	1.61115512377064e-06	0.000179940354343181	4.92238718236784
Zhx3	Zhx3	ENSMUSG00000035877	chr2	160748708	160872998	-	13259	-0.157062241903002	6.43144049232766	-5.16906277340412	1.61707799904005e-06	0.000179940354343181	4.9184192329063
Ubap2	Ubap2	ENSMUSG00000028433	chr4	41194313	41275144	-	4802	-0.121716083588796	5.89692232625542	-5.16148578573976	1.66728395731036e-06	0.000182347428323547	4.89688492357029
Ctnna2	Ctnna2	ENSMUSG00000063063	chr6	76881637	77979699	-	6947	0.123492152631435	7.36161932135198	5.15916597257003	1.68295799941056e-06	0.000182347428323547	4.88920222187976
Mat2b	Mat2b	ENSMUSG00000042032	chr11	40679314	40695203	-	5001	0.316009555884448	6.65286851687844	5.15754815112389	1.69397420543907e-06	0.000182347428323547	4.87453101996843
Ncald	Ncald	ENSMUSG00000051359	chr15	37366175	37792570	-	8581	0.302732013731426	9.0207262561277	5.15518008528542	1.71022636039448e-06	0.000182347428323547	4.89598915416756
Fam131b	Fam131b	ENSMUSG00000029861	chr6	42315312	42324643	-	4104	0.266914676796667	7.26514709185382	5.15405122761851	1.7180273662435e-06	0.000182347428323547	4.86793277568374
Golt1b	Golt1b	ENSMUSG00000030245	chr6	142387221	142403858	+	2818	0.107211417827932	5.20260775793269	5.15251758389676	1.72868145996228e-06	0.000182347428323547	4.88756071840336
Chrdl1	Chrdl1	ENSMUSG00000031283	chrX	143285674	143394262	-	6758	0.697626586401432	4.00493991249834	5.15171235617217	1.73430116056994e-06	0.000182347428323547	4.88845684241969
Fbxw7	Fbxw7	ENSMUSG00000028086	chr3	84815268	84979198	+	7046	0.366510160340773	7.44088222193662	5.14692568120335	1.76807824727869e-06	0.000184446475280565	4.84315182943792
Vxn	Vxn	ENSMUSG00000067879	chr1	9601199	9627143	+	3256	0.661395763175196	7.92603268206112	5.14159422960013	1.80645734808911e-06	0.000186989340845224	4.82907182152035
Cacnb3	Cacnb3	ENSMUSG00000003352	chr15	98630840	98644529	+	4010	0.417570204659338	7.79167030340081	5.13571885695604	1.84969604781099e-06	0.000189992240972462	4.8058785634688
Ipcef1	Ipcef1	ENSMUSG00000064065	chr10	6885796	7052478	-	9003	0.684217885735371	6.1967231893686	5.13245349290803	1.87416285050518e-06	0.000191035851471723	4.78369437846642
Endod1	Endod1	ENSMUSG00000037419	chr9	14353990	14381507	-	4645	-0.389289136236849	7.01620654149821	-5.12712941979251	1.91473563175301e-06	0.000191044202339377	4.76231598262186
Nucks1	Nucks1	ENSMUSG00000026434	chr1	131910534	131936321	+	6779	0.151867310377292	7.16293473892897	5.12609776217216	1.92269627808958e-06	0.000191044202339377	4.75997919357142
Acot11	Acot11	ENSMUSG00000034853	chr4	106744555	106804998	-	6056	-0.270047114497107	6.29895008267441	-5.1257062080615	1.92572611901607e-06	0.000191044202339377	4.75363119281139
Stard13	Stard13	ENSMUSG00000016128	chr5	151037510	151233836	-	8594	-0.261778248409363	4.42337744439956	-5.12496509587292	1.93147362508918e-06	0.000191044202339377	4.80441564518869
Timp4	Timp4	ENSMUSG00000030317	chr6	115241892	115252205	-	5894	-0.308343453951076	5.06089192549306	-5.11327457736171	2.02438731964051e-06	0.000198762087346762	4.74444493335775
Ldha	Ldha	ENSMUSG00000063229	chr7	46841475	46855627	+	3310	0.274026576063906	7.65077134116195	5.10891645457366	2.06013146344933e-06	0.00020079514913459	4.70141770344972
Zmat2	Zmat2	ENSMUSG00000001383	chr18	36793876	36799666	+	2592	0.18530667417979	7.04005656288196	5.10035531341867	2.13215352036145e-06	0.000202544910988234	4.65975980322233
Cpeb4	Cpeb4	ENSMUSG00000020300	chr11	31872211	31935634	+	6369	0.134304547682514	7.29114582118315	5.09986689955026	2.13633579422052e-06	0.000202544910988234	4.66204489789504
Tbkbp1	Tbkbp1	ENSMUSG00000038517	chr11	97136171	97151495	-	3975	-0.246817126075385	6.05664620378683	-5.09981906597322	2.13674582273537e-06	0.000202544910988234	4.65832780039961
Rpl12	Rpl12	ENSMUSG00000038900	chr2	32961559	32965345	+	3598	0.185059798636802	6.94097442998818	5.09831152474265	2.14970793684559e-06	0.000202544910988234	4.65092290693976
Rbl2	Rbl2	ENSMUSG00000031666	chr8	91070057	91123844	+	7558	-0.132960590187956	5.94946586938853	-5.0978228345114	2.15392626079003e-06	0.000202544910988234	4.65299820016788
Nudcd3	Nudcd3	ENSMUSG00000053838	chr11	6105691	6200415	-	6496	0.0970195082298089	7.39959242359602	5.09510218374024	2.17755899805032e-06	0.000203335281824937	4.6456242962212
Myom3	Myom3	ENSMUSG00000037139	chr4	135759715	135815564	+	6038	0.613295820696717	1.49104627975435	5.08944349539011	2.22752760593368e-06	0.000205434512074785	3.86390365554096
Lrrc75a	Lrrc75a	ENSMUSG00000046417	chr11	62604884	62648523	-	2089	0.43324299659383	3.52029478517275	5.08762938326965	2.24378298342208e-06	0.000205434512074785	4.60342110053563
Dusp15	Dusp15	ENSMUSG00000042662	chr2	152940997	152951698	-	4391	-0.335782267208062	4.52769340874892	-5.08736132122035	2.24619476993324e-06	0.000205434512074785	4.66251256512662
