gene_name_unique	gene_name	gene_id	seqnames	start	end	strand	exonic_length	logFC	AveExpr	t	P.Value	adj.P.Val	B
Spen	Spen	ENSMUSG00000040761	chr4	141467890	141538597	-	14089	0.117933162999861	6.9289019820658	3.55575016751888	0.000627874504870733	0.342454364068025	-0.426245338314736
Cbx3	Cbx3	ENSMUSG00000029836	chr6	51470360	51483704	+	5992	-0.0728844696250643	5.52733125640683	-3.54791232230669	0.00064428306487982	0.342454364068025	-0.440641240925773
Mrps6	Mrps6	ENSMUSG00000039680	chr16	92058270	92112227	+	1533	0.160226480782749	3.91928801907	3.53745778900057	0.000666802476280137	0.342454364068025	-0.525325242178014
Adam10	Adam10	ENSMUSG00000054693	chr9	70678997	70780229	+	4913	-0.0770121972702436	6.49985999888631	-3.51168676193634	0.000725538333715456	0.3588190137075	-0.554444058688997
Zfp870	Zfp870	ENSMUSG00000095325	chr17	32879219	32891642	-	5455	-0.169490365023486	3.48496904150941	-3.46952706003916	0.000832297659103905	0.35972367968908	-0.775449481604497
Sh2d3c	Sh2d3c	ENSMUSG00000059013	chr2	32721055	32755512	+	5233	0.17869746016604	4.5754622610983	3.46644954739412	0.000840645704385288	0.35972367968908	-0.667452666556843
Psmd6	Psmd6	ENSMUSG00000021737	chr14	14112174	14120984	-	2800	-0.0778021054522133	5.72153232670962	-3.44846185021045	0.000891042592748855	0.35972367968908	-0.726619656900197
Dnase1l1	Dnase1l1	ENSMUSG00000019088	chrX	74273217	74282337	-	2121	-0.311114049774595	1.01748282417846	-3.44219148018045	0.000909271146800756	0.35972367968908	-1.8196268413498
Rara	Rara	ENSMUSG00000037992	chr11	98927818	98974942	+	4365	0.234870453534232	3.80154509891399	3.43899357705184	0.000918702692419848	0.35972367968908	-0.798454811185789
Hs3st1	Hs3st1	ENSMUSG00000051022	chr5	39613935	39755475	-	2230	-0.193443502454842	4.64717567684577	-3.43757483849391	0.000922916455660975	0.35972367968908	-0.745825224025099
Osbp	Osbp	ENSMUSG00000024687	chr19	11965941	11994112	+	4488	-0.064407532185272	6.44702655696526	-3.42817856496445	0.000951287754096575	0.35972367968908	-0.79206427056232
Slc26a2	Slc26a2	ENSMUSG00000034320	chr18	61192919	61211612	-	12370	-0.222705256213902	4.04034639042609	-3.42564975915254	0.000959062605262336	0.35972367968908	-0.810180464023982
Haus2	Haus2	ENSMUSG00000027285	chr2	120609383	120621560	+	3218	-0.100139444985389	4.60478697828706	-3.41753555529832	0.000984416409000919	0.35972367968908	-0.800934087159617
Armc1	Armc1	ENSMUSG00000027599	chr3	19131402	19163065	-	3673	-0.0760680150150783	6.31829085041352	-3.41365525598721	0.000996762985733239	0.35972367968908	-0.832685569363037
Tet3	Tet3	ENSMUSG00000034832	chr6	83362373	83459084	-	16695	0.140851394469449	6.39758939502629	3.37656438295231	0.00112237598051659	0.374456788497931	-0.936548199642192
Kdm6b	Kdm6b	ENSMUSG00000018476	chr11	69398508	69413675	-	6954	0.213781659002763	5.60766828524176	3.36983359995939	0.00114671170935094	0.374456788497931	-0.942611609106832
Fyttd1	Fyttd1	ENSMUSG00000022800	chr16	32877500	32908875	+	6633	-0.0726557368927763	6.47852083004023	-3.36960477512257	0.00114754770993693	0.374456788497931	-0.956425339244123
Gpr22	Gpr22	ENSMUSG00000044067	chr12	31706867	31713947	-	4608	-0.26797388557553	5.29538432105211	-3.36900034373178	0.00114975873050364	0.374456788497931	-0.93938033785371
Ddx52	Ddx52	ENSMUSG00000020677	chr11	83942062	83963088	+	3332	-0.104087639617826	4.34721220754818	-3.34118694450509	0.0012559478017075	0.399301690385719	-1.0120335621324
Msantd1	Msantd1	ENSMUSG00000051246	chr5	34908012	34923839	+	2905	0.323264113554345	1.88303639449227	3.32956021699699	0.0013030147265989	0.404631526611049	-1.63828008856423
Kif26a	Kif26a	ENSMUSG00000021294	chr12	112146208	112181747	+	6918	0.168287687693905	3.99265576769551	3.30224678696192	0.00142018450273171	0.430993719658557	-1.12749899689272
Zfp119b	Zfp119b	ENSMUSG00000062101	chr17	55938381	55949500	-	2166	-0.252034535049749	1.40680556492779	-3.28416456829039	0.00150311970997789	0.446025721940774	-1.89558359603602
Pced1b	Pced1b	ENSMUSG00000044250	chr15	97247107	97385680	+	2197	0.225950075413673	3.62246784094206	3.24366359336154	0.00170564440906026	0.482369142010493	-1.32684056963563
Cpeb4	Cpeb4	ENSMUSG00000020300	chr11	31872211	31935634	+	6369	-0.0831308847294228	7.29114582118315	-3.24280406461316	0.00171020736837012	0.482369142010493	-1.29800537795207
Ptafr	Ptafr	ENSMUSG00000056529	chr4	132564067	132582683	+	3637	0.304609004049958	0.920685101515075	3.23836205361427	0.00173397130356502	0.482369142010493	-2.13406839421021
Slc35b2	Slc35b2	ENSMUSG00000037089	chr17	45563874	45567671	+	3105	-0.115829156841211	4.57147540559003	-3.22427370057641	0.00181140250837576	0.493278641730997	-1.31438500567834
Edn1	Edn1	ENSMUSG00000021367	chr13	42301476	42307990	+	2139	-0.414787857403079	1.48868753338627	-3.21797269633879	0.00184707047753687	0.493278641730997	-2.01195959338534
Snx13	Snx13	ENSMUSG00000020590	chr12	35047186	35147479	+	7866	-0.0705021661624468	6.52685864481045	-3.20544646851914	0.0019199371340491	0.501157486834386	-1.40547361349978
Arv1	Arv1	ENSMUSG00000031982	chr8	124722139	124734123	+	1652	0.169451471589806	3.72514759412304	3.19544330156311	0.00198004779108282	0.501157486834386	-1.42996742665891
Crebbp	Crebbp	ENSMUSG00000022521	chr16	4081328	4213997	-	13540	0.0810489989842926	6.67226295816644	3.1939506119336	0.00198916698885812	0.501157486834386	-1.43601990558905
Atrn	Atrn	ENSMUSG00000027312	chr2	130906495	131030333	+	13208	-0.0713773832686027	8.03570487037813	-3.18720357932579	0.00203087799836575	0.502190998373665	-1.43754588358258
Slc25a42	Slc25a42	ENSMUSG00000002346	chr8	70184340	70212305	-	5996	0.145270274449404	5.4389907263246	3.17206034446958	0.00212748854272685	0.502281892461155	-1.47130983400373
Pbx4	Pbx4	ENSMUSG00000031860	chr8	69832491	69872292	+	2217	0.213573917343889	3.8797979913382	3.16802853653413	0.00215392464438	0.502281892461155	-1.48023888946318
Tcf3	Tcf3	ENSMUSG00000020167	chr10	80409514	80433647	-	4039	0.105061506009809	5.04620688558365	3.16767716209329	0.00215624303458065	0.502281892461155	-1.47068342136529
Serinc2	Serinc2	ENSMUSG00000023232	chr4	130253495	130279205	-	2319	0.450156375363173	3.03172358529159	3.15800948002495	0.002220952130967	0.502281892461155	-1.61523318138661
Ilf2	Ilf2	ENSMUSG00000001016	chr3	90476126	90488379	+	8580	-0.0549146722483362	6.16476787824527	-3.15386576112899	0.00224923845325739	0.502281892461155	-1.54052720479246
Trim23	Trim23	ENSMUSG00000021712	chr13	104178797	104203372	+	5747	-0.0800991208278434	6.20040446899693	-3.15177249384347	0.00226365519031046	0.502281892461155	-1.54655021661511
Stk40	Stk40	ENSMUSG00000042608	chr4	126103957	126141029	+	4117	0.186575753533561	5.35259656398554	3.14732747956954	0.00229455518910585	0.502281892461155	-1.53462502575393
Ubr3	Ubr3	ENSMUSG00000044308	chr2	69897246	70024013	+	9719	-0.0803046614548117	7.90677899425777	-3.14020536053868	0.00234488665757308	0.502591907370629	-1.5637807260463
Arid1b	Arid1b	ENSMUSG00000069729	chr17	4994332	5347656	+	12600	-0.0764076912885976	6.91494123833028	-3.13088165069766	0.00241233308398918	0.502591907370629	-1.60141051691147
Insig1	Insig1	ENSMUSG00000045294	chr5	28071363	28078662	+	3093	0.165703710071567	6.31281083052644	3.12975823785805	0.00242058064637573	0.502591907370629	-1.60593250329496
Tlr13	Tlr13	ENSMUSG00000033777	chrX	106143204	106160493	+	4304	-0.264401474843036	1.12072767863931	-3.12047544608334	0.00248974301386064	0.502591907370629	-2.29130379396726
Stom	Stom	ENSMUSG00000026880	chr2	35313986	35336976	-	2827	-0.193907954726504	3.84978565561991	-3.11648366490918	0.00252004651158138	0.502591907370629	-1.60269289622357
Glp2r	Glp2r	ENSMUSG00000049928	chr11	67661502	67771153	-	5815	-0.590685664036545	1.34408174687862	-3.11195209443329	0.00255486398980881	0.502591907370629	-2.2293673217283
Gmip	Gmip	ENSMUSG00000036246	chr8	69808679	69821870	+	5552	0.226759599550374	3.62232055043043	3.11136033999362	0.00255944354835638	0.502591907370629	-1.64204901074777
Ap5z1	Ap5z1	ENSMUSG00000039623	chr5	142463944	142478710	+	5919	0.104927454991811	4.71695439454443	3.10165924959994	0.00263561799412181	0.510049377905921	-1.62992493792917
Khdrbs1	Khdrbs1	ENSMUSG00000028790	chr4	129703164	129742303	-	6419	-0.0664398906138954	6.91190754943082	-3.08257963487521	0.00279162705646003	0.532522801213011	-1.72792353901591
Gopc	Gopc	ENSMUSG00000019861	chr10	52335850	52382124	-	10958	-0.0670027426480111	5.81501988351869	-3.07069404583931	0.00289310907553682	0.539108018095866	-1.75056695785819
Slc26a7	Slc26a7	ENSMUSG00000040569	chr4	14502430	14621805	-	5431	-0.48064439164117	1.93378477517489	-3.06720447234763	0.00292354872260455	0.539108018095866	-2.10883388815551
Snrnp25	Snrnp25	ENSMUSG00000040767	chr11	32205415	32208984	+	1041	0.130306526088374	3.19779069615408	3.0587204639016	0.0029988006465753	0.539108018095866	-1.80886569648649
Ddit3	Ddit3	ENSMUSG00000025408	chr10	127290774	127296288	+	1713	0.12576710892568	3.58905206397208	3.05433336600033	0.00303841559258434	0.539108018095866	-1.7692873858776
H13	H13	ENSMUSG00000019188	chr2	152669461	152708670	+	8884	0.114978681712076	6.22796711849361	3.05062897255682	0.00307224367289747	0.539108018095866	-1.81100332915416
Nlrp1b	Nlrp1b	ENSMUSG00000070390	chr11	71153102	71230733	-	6305	0.322586937021325	1.02432150296868	3.04583742627592	0.00311651827248932	0.539108018095866	-2.46121437433388
Cul5	Cul5	ENSMUSG00000032030	chr9	53614582	53670014	-	8165	-0.0617150623140059	6.26043016364736	-3.04544948193915	0.00312012873291639	0.539108018095866	-1.82517044367053
Naip5	Naip5	ENSMUSG00000071203	chr13	100211739	100246323	-	5204	0.280438620514235	0.968520533523051	3.0423475853611	0.0031491369288907	0.539108018095866	-2.48185243357002
Tmc4	Tmc4	ENSMUSG00000019734	chr7	3665790	3677553	-	4280	0.312439891884982	2.76893249217414	3.03003915171985	0.00326672718783312	0.550274777503419	-1.97613277464903
Flrt2	Flrt2	ENSMUSG00000047414	chr12	95692226	95785215	+	7721	-0.156892648865649	6.22962644095798	-3.02695884531283	0.00329678590580945	0.550274777503419	-1.87289237491702
Fam151b	Fam151b	ENSMUSG00000034334	chr13	92449625	92484015	-	1362	0.224366065543215	3.28666280077322	3.02118206457411	0.00335385051234132	0.552888467793749	-1.88173226026171
Acot9	Acot9	ENSMUSG00000025287	chrX	155262443	155297654	+	2273	-0.106498972333662	3.85565863444433	-3.01658470006595	0.00339991751426972	0.553647543512726	-1.84078280114334
Btbd19	Btbd19	ENSMUSG00000073771	chr4	117119219	117125725	-	3883	0.212881545286298	2.48073648649491	3.01023648327387	0.00346449320585106	0.553696266090332	-2.05768093454774
Zfp142	Zfp142	ENSMUSG00000026135	chr1	74565127	74588246	-	11355	0.0796755001064771	5.55091454936334	3.00842292673729	0.00348314883184213	0.553696266090332	-1.89986795668375
Pfkfb4	Pfkfb4	ENSMUSG00000025648	chr9	108991778	109032228	+	4875	0.182387151377665	4.62047284272381	2.99701413011619	0.00360265929620928	0.565956583320971	-1.88901954620246
Kdm2a	Kdm2a	ENSMUSG00000054611	chr19	4314419	4398285	-	14446	0.0634899204558961	6.66529199130516	2.98712126443548	0.00370935248896908	0.575941671920978	-1.97559973381606
Zfp260	Zfp260	ENSMUSG00000049421	chr7	30094777	30107622	+	5790	-0.0741272433702287	5.78268855478075	-2.9814178770375	0.00377218440105179	0.578965267899363	-1.97781132279109
Cebpz	Cebpz	ENSMUSG00000024081	chr17	78919006	78937066	-	4658	-0.0803301255877802	5.07744011415752	-2.97545615682035	0.00383891395652674	0.5825115688807	-1.96186055515525
Klf7	Klf7	ENSMUSG00000025959	chr1	64029447	64122282	-	8131	-0.100761762239556	6.1222937007511	-2.96996548665433	0.00390133540445601	0.582611199771354	-2.01612163901265
Smu1	Smu1	ENSMUSG00000028409	chr4	40736542	40757923	-	3119	-0.0594900556700004	5.59317347915974	-2.96580947700509	0.0039492063039771	0.582611199771354	-2.0099315682301
Ep300	Ep300	ENSMUSG00000055024	chr15	81585351	81652077	+	14273	0.0695641166348846	6.71668269928637	2.96397877768746	0.00397046500256071	0.582611199771354	-2.03398921453075
Rpia	Rpia	ENSMUSG00000053604	chr6	70765720	70792232	-	5359	0.138671691696459	3.7254574565762	2.94870261061427	0.00415202570743958	0.602630426863486	-2.0073739635174
Rapgef3	Rapgef3	ENSMUSG00000022469	chr15	97744770	97767972	-	6336	0.13476756559779	5.59157386167271	2.94103223035647	0.00424605460300827	0.609651259289995	-2.06709482526896
Get4	Get4	ENSMUSG00000025858	chr5	139252324	139270051	+	2431	-0.0835248173810088	4.98343468088631	-2.93518598804671	0.00431903828886224	0.613533173097633	-2.05651862916791
Cth	Cth	ENSMUSG00000028179	chr3	157894248	157925077	-	2791	0.205184489865316	2.12226354174556	2.92490366842113	0.00445021739624886	0.614534120977967	-2.32365255709519
Anxa1	Anxa1	ENSMUSG00000024659	chr19	20373428	20390944	-	2911	-0.453520920263841	1.04077823093641	-2.92467134214865	0.0044532233820196	0.614534120977967	-2.62905895574427
Gdi2	Gdi2	ENSMUSG00000021218	chr13	3538063	3567871	+	10558	-0.0677750636849481	7.62528269955169	-2.92082680602955	0.00450323923037282	0.614534120977967	-2.12764544158378
Rpl36a	Rpl36a	ENSMUSG00000079435	chrX	134585654	134588062	+	1655	0.108465434530332	5.69396946125581	2.91807425117596	0.00453936661684588	0.614534120977967	-2.13293124145364
Rps21	Rps21	ENSMUSG00000039001	chr2	180257377	180258445	+	810	0.106433326569583	6.71237282917501	2.91679894927531	0.00455619545995796	0.614534120977967	-2.15191740707175
Mif	Mif	ENSMUSG00000033307	chr10	75859353	75860240	-	745	0.100180387028139	6.33296720377554	2.90676741814287	0.00469059121521262	0.623466741882172	-2.17698189656991
Noxred1	Noxred1	ENSMUSG00000072919	chr12	87221040	87238732	-	1709	0.411736515798829	1.244032029755	2.90491500769481	0.00471580475773979	0.623466741882172	-2.62160700441603
Lsm3	Lsm3	ENSMUSG00000034192	chr6	91515928	91522625	+	2753	-0.121436298399094	3.00103570097226	-2.89769390924493	0.0048152898597368	0.630378093108486	-2.18749322090075
Eif3e	Eif3e	ENSMUSG00000022336	chr15	43250058	43282719	-	6719	-0.0617412229125032	5.92591915629378	-2.88385910546223	0.00501131278505961	0.644361027300486	-2.22608670414284
Apcdd1	Apcdd1	ENSMUSG00000071847	chr18	62922231	62961179	+	12884	-0.172688896137416	5.332905386415	-2.88335352123247	0.00501861355794582	0.644361027300486	-2.19774000424642
Lrrk1	Lrrk1	ENSMUSG00000015133	chr7	66226912	66388350	-	10307	-0.235472908493081	3.15126482552702	-2.87663436226876	0.00511657429457917	0.645937077703204	-2.22885346858559
Hps4	Hps4	ENSMUSG00000042328	chr5	112343083	112378414	+	3948	0.15275127624247	4.86338918721986	2.87089176557123	0.00520168885325231	0.645937077703204	-2.20121447270855
Usp2	Usp2	ENSMUSG00000032010	chr9	44067021	44095627	+	4818	-0.182060256318113	6.14879200142169	-2.87059630617282	0.00520610307544114	0.645937077703204	-2.26131793443598
Pcdhb16	Pcdhb16	ENSMUSG00000047910	chr18	37477814	37483038	+	5225	-0.131359827151911	3.49715555370777	-2.86758927115043	0.00525122520014386	0.645937077703204	-2.20071620540918
Mvd	Mvd	ENSMUSG00000006517	chr8	122433601	122443422	-	1859	0.182460345707074	4.30037436791691	2.86615264769119	0.00527290922186872	0.645937077703204	-2.19437850142044
Med11	Med11	ENSMUSG00000018923	chr11	70451919	70453727	+	1046	0.146477056046667	2.55461276279417	2.86297712676686	0.00532113222102542	0.645937077703204	-2.33099565958465
Dgke	Dgke	ENSMUSG00000000276	chr11	89035179	89066850	-	8387	-0.0677642065166379	6.71089191770011	-2.854101508592	0.00545807502268596	0.656591673675006	-2.30703503890955
Dek	Dek	ENSMUSG00000021377	chr13	47084775	47106201	-	3185	-0.0756140899475266	5.6918892716417	-2.8467036612644	0.00557468437278243	0.659063473804024	-2.30785333645083
Mnt	Mnt	ENSMUSG00000000282	chr11	74830920	74845725	+	4627	0.116871220339912	5.77435151403538	2.84244249057426	0.00564288609884861	0.659063473804024	-2.32077058341031
Dpysl2	Dpysl2	ENSMUSG00000022048	chr14	66802864	66868688	-	4520	0.087705053932412	7.74557008745034	2.84167749257913	0.00565521104139477	0.659063473804024	-2.31991547676464
Atxn7	Atxn7	ENSMUSG00000021738	chr14	13961440	14107302	+	7978	0.121974448814537	5.25300260159933	2.84038749620591	0.00567605028738581	0.659063473804024	-2.29680693478846
Taok1	Taok1	ENSMUSG00000017291	chr11	77529162	77607815	-	12421	-0.0627414976244429	7.69704539665501	-2.83384741030402	0.00578279139359046	0.665669081712185	-2.34011668455577
Arhgef19	Arhgef19	ENSMUSG00000028919	chr4	141239499	141257564	+	4242	0.108355506701158	4.58487809911102	2.8148429612161	0.00610350791140343	0.675608478677721	-2.32725607971895
Pgm5	Pgm5	ENSMUSG00000041731	chr19	24683016	24861855	-	3611	-0.215257433277657	2.52392959728194	-2.80937937509846	0.00619868445095114	0.675608478677721	-2.44480639366312
Recql	Recql	ENSMUSG00000030243	chr6	142350342	142387087	-	7688	0.0902116675100757	4.39755285632361	2.80872861270911	0.00621011106909763	0.675608478677721	-2.32970713186094
Cdk6	Cdk6	ENSMUSG00000040274	chr5	3341485	3531008	+	13989	0.195218502025168	2.50914181383347	2.80708188153506	0.00623911203084794	0.675608478677721	-2.45989753362993
Rfx1	Rfx1	ENSMUSG00000031706	chr8	84066834	84096992	+	6431	0.177988562429854	5.28872752869128	2.80590057023537	0.00625999279290581	0.675608478677721	-2.38044944497634
Gid8	Gid8	ENSMUSG00000027573	chr2	180710117	180718733	+	2464	-0.0776238239249469	5.27362839389691	-2.8056382449972	0.00626463831529444	0.675608478677721	-2.38682456759295
Il15	Il15	ENSMUSG00000031712	chr8	82331632	82403222	-	2261	-0.278161316885116	0.936899231045907	-2.80521763700396	0.00627209346528154	0.675608478677721	-2.84338501526093
Atp8b2	Atp8b2	ENSMUSG00000060671	chr3	89939481	89963508	-	8561	0.109500664485974	6.86103641242219	2.8048211825831	0.00627912794427141	0.675608478677721	-2.42568113791903
Acer2	Acer2	ENSMUSG00000038007	chr4	86874396	86934822	+	7159	0.379122073328402	3.4099606698701	2.80227376003007	0.00632450084885158	0.675608478677721	-2.35838389243511
Rbbp9	Rbbp9	ENSMUSG00000027428	chr2	144542265	144550869	-	2362	-0.0857037213749701	4.87576190065436	-2.78883935490676	0.00656879415620063	0.680164464704707	-2.40239896848508
Uqcc2	Uqcc2	ENSMUSG00000024208	chr17	27122663	27133916	-	837	0.0869393900115929	5.67408493490257	2.78819791215241	0.00658067158163817	0.680164464704707	-2.44945748082918
Maneal	Maneal	ENSMUSG00000042763	chr4	124855239	124862171	-	2727	-0.0684427477170768	5.75588964529172	-2.78651128917678	0.00661199622583998	0.680164464704707	-2.45629487448314
Ascc3	Ascc3	ENSMUSG00000038774	chr10	50592669	50851485	+	16685	-0.0852452165311233	4.76984810307089	-2.78543167791837	0.00663211880151487	0.680164464704707	-2.40427690549872
2700049A03Rik	2700049A03Rik	ENSMUSG00000034601	chr12	71136848	71243303	+	5879	0.142169076477138	3.75431863662512	2.78089671055899	0.00671725863667821	0.680164464704707	-2.3819470740603
Rpl38	Rpl38	ENSMUSG00000057322	chr11	114668524	114672331	+	542	0.105255992559878	5.9755218040872	2.77996777032791	0.00673482160609982	0.680164464704707	-2.4798446183016
Atg10	Atg10	ENSMUSG00000021619	chr13	90935356	91223968	-	1718	0.119073477307138	3.42802097443808	2.77442255932584	0.00684053899117419	0.680164464704707	-2.40688161781305
Zfp592	Zfp592	ENSMUSG00000005621	chr7	80993681	81045164	+	7412	0.0762866750214677	5.32496194213089	2.7684642061024	0.00695582318358315	0.680164464704707	-2.47560942707024
Zdhhc18	Zdhhc18	ENSMUSG00000037553	chr4	133605299	133650154	-	5382	0.075623029052684	5.48048641267526	2.76832542294709	0.00695852945899893	0.680164464704707	-2.48541722564901
Plk3	Plk3	ENSMUSG00000028680	chr4	117128655	117133963	-	2531	0.213338759752035	3.79979074982393	2.76783580716716	0.00696808467347033	0.680164464704707	-2.40952005991641
Tenm4	Tenm4	ENSMUSG00000048078	chr7	96171246	96911093	+	21021	0.124514018736203	7.62895246314014	2.7676618339527	0.00697148277793054	0.680164464704707	-2.5001247461979
Ptpmt1	Ptpmt1	ENSMUSG00000063235	chr2	90908716	90918258	-	3684	-0.0989291070154721	4.4375598902824	-2.76730809820688	0.00697839673964988	0.680164464704707	-2.42863950230641
Midn	Midn	ENSMUSG00000035621	chr10	80148272	80158368	+	4307	0.196801327610042	6.09400496564171	2.76302932997651	0.0070625257388709	0.683376131819878	-2.5229140725934
Cacfd1	Cacfd1	ENSMUSG00000015488	chr2	27009926	27021089	+	4693	0.0640889355311076	5.50970736953968	2.759770448992	0.00712722271318832	0.684190778532475	-2.50701878206767
Kcnd3	Kcnd3	ENSMUSG00000040896	chr3	105452330	105674002	+	9587	-0.179651322656395	6.71833965496412	-2.75677171070726	0.00718723333866984	0.684190778532475	-2.5421511186668
Cmpk1	Cmpk1	ENSMUSG00000028719	chr4	114959336	114987241	-	3420	-0.0659112056836477	6.18783261464063	-2.75491300647297	0.00722466110784685	0.684190778532475	-2.54447078958588
Cav2	Cav2	ENSMUSG00000000058	chr6	17281185	17289115	+	3335	-0.117941284166164	5.15403268159841	-2.74801988323315	0.00736502465076687	0.685764615817829	-2.51706047673201
Sema4a	Sema4a	ENSMUSG00000028064	chr3	88435959	88461182	-	5406	0.163477211380997	6.03251314336399	2.74689800283652	0.00738810360568596	0.685764615817829	-2.55957568771875
Chmp2b	Chmp2b	ENSMUSG00000004843	chr16	65539128	65562726	-	1928	-0.0883096639159016	5.35962919981913	-2.74430364413067	0.00744172710928588	0.685764615817829	-2.53690102991572
Dmc1	Dmc1	ENSMUSG00000022429	chr15	79561497	79605109	-	2435	0.294395396789445	1.64617015510947	2.74117472810758	0.00750687224548833	0.685764615817829	-2.77383615607889
Zbtb2	Zbtb2	ENSMUSG00000075327	chr10	4367075	4388108	-	7374	0.131325501640926	3.42234288552	2.74009870349418	0.00752939550567772	0.685764615817829	-2.47836406163081
Fut8	Fut8	ENSMUSG00000021065	chr12	77238125	77476338	+	7902	-0.0666628402049083	5.8758719598093	-2.73658160612264	0.00760344619231429	0.685764615817829	-2.58029517963623
Atp2c1	Atp2c1	ENSMUSG00000032570	chr9	105403539	105527319	-	9694	-0.0637401568944211	7.43307501893193	-2.73646966081185	0.00760581402274752	0.685764615817829	-2.57806269655636
Nthl1	Nthl1	ENSMUSG00000041429	chr17	24632680	24638837	+	2718	0.177876938379561	1.9868172021891	2.7342861990596	0.00765213268605232	0.685764615817829	-2.70436515285723
Arhgef33	Arhgef33	ENSMUSG00000054901	chr17	80307407	80400081	+	4680	0.319848604076793	1.9861676828507	2.73130738013267	0.00771573879568591	0.68685506759196	-2.7145518189118
