gene_name_unique	gene_name	gene_id	seqnames	start	end	strand	exonic_length	logFC	AveExpr	t	P.Value	adj.P.Val	B
Cables1	Cables1	ENSMUSG00000040957	chr18	11839220	11945630	+	3839	-0.263245929108851	4.86630171806102	-5.49820228830831	4.20580145624994e-07	0.000122087101837621	6.21362343756292
Bhlhe41	Bhlhe41	ENSMUSG00000030256	chr6	145858243	145865558	-	6720	-0.291999459703137	5.33289539347914	-5.46992111965087	4.72823652978382e-07	0.000134332217834475	6.08019790761621
Il15ra	Il15ra	ENSMUSG00000023206	chr2	11705290	11734317	+	4446	-0.362722983725794	3.06666058841817	-5.42282805436819	5.74294074278205e-07	0.000159761432788268	5.83081168461053
S100a16	S100a16	ENSMUSG00000074457	chr3	90537254	90543151	+	1617	0.236383139110638	5.74432338322574	5.41481555560303	5.9356752035475e-07	0.000161753206108102	5.85216768959652
Bsg	Bsg	ENSMUSG00000023175	chr10	79704491	79711969	+	1814	0.150982874631241	8.63452385641943	5.38866472703469	6.60993137575656e-07	0.000176524827320955	5.76588005801711
Prodh	Prodh	ENSMUSG00000003526	chr16	18060357	18090203	-	7797	-0.309684404732192	5.22975013314762	-5.38119131981061	6.81605576753931e-07	0.000178460377772456	5.73887425938382
BC028528	BC028528	ENSMUSG00000038543	chr3	95883954	95892005	-	1402	-0.381141973207491	1.62363465412107	-5.36812305125177	7.19174879748004e-07	0.000184675810947598	5.09643267824835
Smim3	Smim3	ENSMUSG00000038059	chr18	60474191	60501987	-	6828	-0.425418827677759	2.87872407048659	-5.31995904948214	8.76002515717159e-07	0.000220703048912665	5.41344847057587
Polg	Polg	ENSMUSG00000039176	chr7	79446231	79466362	-	10742	-0.153998061530276	6.15122095690713	-5.30151475325761	9.44550657389758e-07	0.000233566387557879	5.39601683162229
Usp53	Usp53	ENSMUSG00000039701	chr3	122931493	122984510	-	12572	-0.190201947808165	5.07278513947432	-5.29461660806149	9.7151582530873e-07	0.000235866378460863	5.40978086207351
Eva1a	Eva1a	ENSMUSG00000035104	chr6	82041043	82093099	+	2805	-0.286383913576144	3.72197269623661	-5.27929385294894	1.03414071578143e-06	0.000246587160318382	5.37916415077124
Apbb3	Apbb3	ENSMUSG00000117679	chr18	36671154	36679366	-	3477	-0.173998767517713	5.34546683345778	-5.26963301446361	1.07564047122198e-06	0.000251982933547844	5.29946315741458
Kirrel2	Kirrel2	ENSMUSG00000036915	chr7	30447534	30457690	-	3939	-0.500599230484637	3.46185494901559	-5.26449842153165	1.09835655380246e-06	0.000252675529243328	5.30299011542333
Tle1	Tle1	ENSMUSG00000008305	chr4	72117142	72200919	-	8711	-0.188150862723103	5.62322712969931	-5.26048425119469	1.11644246426693e-06	0.000252675529243328	5.25223513043592
Slc1a5	Slc1a5	ENSMUSG00000001918	chr7	16781340	16798274	+	4173	-0.425783763948083	2.03684474079861	-5.22851440397473	1.27128289619328e-06	0.000282924008547814	4.83411797000309
Htra1	Htra1	ENSMUSG00000006205	chr7	130936111	130985660	+	2879	-0.25309331251962	7.038774380373	-5.21164304908548	1.36128205714822e-06	0.000292628707363441	5.05062062047172
Nckap5l	Nckap5l	ENSMUSG00000023009	chr15	99422035	99457748	-	5002	-0.158319021683205	4.997744696407	-5.20790372874941	1.38205814467272e-06	0.000292628707363441	5.08060416212515
Xndc1	Xndc1	ENSMUSG00000099481	chr7	102065511	102083765	+	5278	-0.198853273541374	4.40743087036998	-5.20500439841424	1.39838051625649e-06	0.000292628707363441	5.09699383495641
Ccs	Ccs	ENSMUSG00000034108	chr19	4825366	4839332	-	1782	-0.167824411552083	4.49527993899451	-5.20426925874496	1.40254903551713e-06	0.000292628707363441	5.09207024897413
Utp15	Utp15	ENSMUSG00000041747	chr13	98246845	98263041	-	5847	-0.130482967138654	4.79996303621222	-5.15588896209536	1.70534537108544e-06	0.000350330411386213	4.89312945296807
Ramp2	Ramp2	ENSMUSG00000001240	chr11	101246028	101259546	+	3301	-0.306102593377878	3.48682420677796	-5.13311212212132	1.869202506497e-06	0.000378173652564461	4.81854849428049
Crlf3	Crlf3	ENSMUSG00000017561	chr11	80046493	80080991	-	4261	-0.20926471029087	4.49208258753812	-5.1066908396222	2.07862266777637e-06	0.000414266395265939	4.72178836728074
Ahctf1	Ahctf1	ENSMUSG00000026491	chr1	179744894	179803680	-	15116	-0.145882355582263	5.93488904265847	-5.09786871502793	2.15352988089328e-06	0.000422883595581882	4.61548285746714
Gba2	Gba2	ENSMUSG00000028467	chr4	43566928	43578873	-	4481	-0.14188848175537	6.35900452803227	-5.0921089111561	2.20385275729396e-06	0.00042649341837893	4.58564871782059
Kctd10	Kctd10	ENSMUSG00000001098	chr5	114363567	114380508	-	4039	0.1354225399363	5.84332173108369	5.08710834310463	2.24847316871109e-06	0.000428912317454274	4.57867208911911
Fam214a	Fam214a	ENSMUSG00000034858	chr9	74952884	75032468	+	6637	-0.295570107673901	6.22987586564321	-5.08036229853595	2.31007041991879e-06	0.00043445591996022	4.5422073885575
Ncapd2	Ncapd2	ENSMUSG00000038252	chr6	125168007	125191701	-	6267	-0.195180147022853	4.77890735637733	-5.07428204334817	2.36699967990637e-06	0.000438979815635969	4.5826454110615
Zswim8	Zswim8	ENSMUSG00000021819	chr14	20707552	20723619	+	8590	-0.121558867021134	7.40954638319342	-5.06402963081752	2.46611310514766e-06	0.000451096004014201	4.49192542538443
Cep85	Cep85	ENSMUSG00000037443	chr4	134129858	134187112	-	5269	-0.236808235497974	4.4142877504905	-5.03048331920226	2.81959965582643e-06	0.000508785327084464	4.43941995179195
Cep295	Cep295	ENSMUSG00000046111	chr9	15316915	15357788	-	16238	-0.182646655018444	5.08354423072521	-5.01954052654491	2.94527023750305e-06	0.000521347311814119	4.3589439430139
Tor4a	Tor4a	ENSMUSG00000059555	chr2	25192966	25196886	-	3301	0.370869509946313	1.90077430328158	5.01766913126017	2.96730290555479e-06	0.000521347311814119	3.98614831008045
Rassf9	Rassf9	ENSMUSG00000044921	chr10	102512222	102549736	+	7326	0.431667823165213	1.74523468120089	5.00726007882995	3.09282202519058e-06	0.000528393090026215	3.87972286589127
Rev1	Rev1	ENSMUSG00000026082	chr1	38052786	38129801	-	6168	-0.187612098203433	5.04511270851915	-5.00603535273921	3.10792721621806e-06	0.000528393090026215	4.31033290696076
Nicn1	Nicn1	ENSMUSG00000032606	chr9	108290429	108296498	+	2835	0.108288732147991	6.19991220882581	5.00456813652386	3.12611803430472e-06	0.000528393090026215	4.25462997542899
Ccl9	Ccl9	ENSMUSG00000019122	chr11	83572919	83578636	-	3045	-0.454092267153483	0.772807015897061	-4.9824487347012	3.41329006235037e-06	0.000569720777532057	3.39680131468805
Slco1a4	Slco1a4	ENSMUSG00000030237	chr6	141805440	141856199	-	6414	-0.221228115725556	6.57372609891106	-4.96972383293514	3.59000016468368e-06	0.000591818175296558	4.12156458870456
Ncapd3	Ncapd3	ENSMUSG00000035024	chr9	27030175	27095315	+	7891	-0.204202120448929	5.21590981973508	-4.96164893020545	3.70673422237107e-06	0.000593897268771915	4.13283666298731
Zfp36l1	Zfp36l1	ENSMUSG00000021127	chr12	80107754	80113013	-	2990	0.23689738893412	5.34941145834322	4.95983282482563	3.73349445756738e-06	0.000593897268771915	4.12435275719716
Safb	Safb	ENSMUSG00000071054	chr17	56584825	56606294	+	7268	-0.125570853103047	6.99474302162895	-4.95812035739148	3.75890025063822e-06	0.000593897268771915	4.08247051007377
Usp2	Usp2	ENSMUSG00000032010	chr9	44067021	44095627	+	4818	-0.309575873154421	6.14879200142169	-4.95645809536979	3.78372254177014e-06	0.000593897268771915	4.0732425351319
Klf15	Klf15	ENSMUSG00000030087	chr6	90462576	90475238	+	2791	-0.358105934285746	5.03744400284964	-4.95371760532554	3.82499551519394e-06	0.000593897268771915	4.11329180646626
Atxn2l	Atxn2l	ENSMUSG00000032637	chr7	126491708	126503437	-	4782	-0.178048501165414	7.45554955791718	-4.94444905525915	3.9678654753416e-06	0.000604206484512919	4.04095557678957
Fzd4	Fzd4	ENSMUSG00000049791	chr7	89404355	89413134	+	6720	-0.36857197587439	4.38790120917613	-4.9435568796769	3.9818895107569e-06	0.000604206484512919	4.11603238385175
Ppp1r3c	Ppp1r3c	ENSMUSG00000067279	chr19	36731731	36736653	-	2725	0.261761703796859	5.35578560843816	4.9364789809582	4.09487337309149e-06	0.000610808208105397	4.03709162274721
Exoc4	Exoc4	ENSMUSG00000029763	chr6	33249085	33973979	+	12640	0.109298436099842	6.41937043673899	4.93251229966102	4.15955450009756e-06	0.000610808208105397	3.98064870004281
Zfp276	Zfp276	ENSMUSG00000001065	chr8	123254195	123269745	+	5530	-0.273320020161604	4.7708271996785	-4.9323254256388	4.16262614675288e-06	0.000610808208105397	4.05314733220393
Commd1	Commd1	ENSMUSG00000051355	chr11	22896136	22982382	-	5936	0.16726136746489	4.00653235485747	4.92677698787649	4.25484074848076e-06	0.000617553136026778	4.07118201511462
Tnpo1	Tnpo1	ENSMUSG00000009470	chr13	98839019	98926384	-	11212	-0.108306977161193	6.77725834055414	-4.92076715485273	4.35697202036802e-06	0.000619730790597424	3.93848880627501
Mmp14	Mmp14	ENSMUSG00000000957	chr14	54431612	54445364	+	5960	0.393421540278251	4.39448087801579	4.92043608798948	4.36266713968081e-06	0.000619730790597424	4.03668934630409
Sgk1	Sgk1	ENSMUSG00000019970	chr10	21882184	21999903	+	4903	-0.731221672181221	6.37948898992035	-4.89762296902469	4.77309469949879e-06	0.00067089614234113	3.85424303743647
Khdc4	Khdc4	ENSMUSG00000028060	chr3	88685803	88712924	+	6720	-0.187098755309498	5.97473528890245	-4.8904748787195	4.90927244326461e-06	0.000676548772302324	3.83029544659359
Arhgef19	Arhgef19	ENSMUSG00000028919	chr4	141239499	141257564	+	4242	0.188466904160417	4.58487809911102	4.89019694085065	4.91464321975028e-06	0.000676548772302324	3.91197273262228
Umps	Umps	ENSMUSG00000022814	chr16	33954782	33967038	-	3484	0.186380750428254	3.89696185478336	4.87872972537467	5.14129575298419e-06	0.000700527777444876	3.89746096972985
Crebzf	Crebzf	ENSMUSG00000051451	chr7	90442729	90447994	+	4174	-0.207752667814591	5.69555228786822	-4.85942497287845	5.54607623912665e-06	0.000748048040616749	3.72509447009362
Dnaic2	Dnaic2	ENSMUSG00000034706	chr11	114727408	114757889	+	4568	0.467960602696087	1.90227342523361	4.8503763643973	5.74633993762815e-06	0.000767308771871487	3.45995585468778
Rab34	Rab34	ENSMUSG00000002059	chr11	78188430	78192193	+	2385	-0.29221982340629	3.78012397747699	-4.84371948604742	5.89815129194961e-06	0.000779782318825774	3.77076297447474
Dzip1l	Dzip1l	ENSMUSG00000037784	chr9	99629496	99669256	+	7984	-0.316837729940898	5.1371320287565	-4.84037353907605	5.97592491946078e-06	0.000782318876956468	3.68645870478877
Cbr1	Cbr1	ENSMUSG00000051483	chr16	93605853	93610505	+	2554	0.136436443445662	5.38765568935097	4.81430933001772	6.61694091826777e-06	0.000857825360015821	3.57555358149459
S1pr3	S1pr3	ENSMUSG00000067586	chr13	51408639	51422797	+	4463	0.213310548892407	3.45533246615454	4.80880315467167	6.76068568531198e-06	0.000868033038038182	3.63615774374297
Bcan	Bcan	ENSMUSG00000004892	chr3	87987531	88000230	-	4064	-0.120268214405939	8.32148712589803	-4.80612765263507	6.83162600631871e-06	0.000868787638689274	3.54416885733438
Hdgfl2	Hdgfl2	ENSMUSG00000002833	chr17	56079634	56100607	+	4876	-0.13615568391465	6.37287066335211	-4.79813610383544	7.0478635163014e-06	0.000887831335218609	3.47941777287169
Col7a1	Col7a1	ENSMUSG00000025650	chr9	108953586	108984875	+	10287	-0.375921228285988	2.48946683247537	-4.77202576348977	7.80183935625451e-06	0.00096496565706937	3.38865383429121
Tbcb	Tbcb	ENSMUSG00000006095	chr7	30224131	30232272	-	1442	0.117981229323307	5.8175594169456	4.77193113089603	7.80470987519598e-06	0.00096496565706937	3.3965014191209
Lap3	Lap3	ENSMUSG00000039682	chr5	45493374	45512691	+	3098	0.188424363987775	5.76779612478252	4.7645389119464	8.03214520177873e-06	0.000983974631920655	3.37278565204001
Arrdc2	Arrdc2	ENSMUSG00000002910	chr8	70835129	70839720	-	3232	-0.625100622848768	3.66805348208706	-4.72807214117607	9.25188996985248e-06	0.00112309533424946	3.3565143472598
Ankrd12	Ankrd12	ENSMUSG00000034647	chr17	65965698	66077089	-	13748	-0.118076552996428	6.55787473869483	-4.72513329629701	9.35768292842177e-06	0.0011257039652542	3.21029924432604
Ankrd13b	Ankrd13b	ENSMUSG00000037907	chr11	77470485	77489678	-	3839	-0.210424183325459	6.51154552613718	-4.71870134888751	9.59334279306779e-06	0.00114374916353423	3.18655191836387
Castor1	Castor1	ENSMUSG00000020424	chr11	4218225	4222409	+	1574	-0.364479691493153	1.64319879846482	-4.71543758865333	9.71512099130007e-06	0.0011480177928923	2.96622125359324
Acads	Acads	ENSMUSG00000029545	chr5	115110299	115119346	-	2269	0.223705552112626	2.896423451087	4.69837403611653	1.03766827494318e-05	0.00121543723467687	3.19821736375828
Mid1ip1	Mid1ip1	ENSMUSG00000008035	chrX	10715013	10719690	+	2128	0.204205278062232	6.80125178937709	4.69291354580505	1.05974914991211e-05	0.00123050699119795	3.09426799145167
Gm49027	Gm49027	ENSMUSG00000114278	chr5	123512082	123525488	-	1956	-0.504446214360483	1.01461004548739	-4.68950899581663	1.07374677671771e-05	0.00123601213013031	2.6044929979652
Srsf2	Srsf2	ENSMUSG00000034120	chr11	116849901	116853094	-	2958	-0.111771580917838	6.77935207109532	-4.68628197273255	1.08718032697023e-05	0.00124077939367807	3.07061013935764
Gstp2	Gstp2	ENSMUSG00000038155	chr19	4040285	4046023	-	1113	0.368033894624672	1.27874242402675	4.68378740621539	1.09767660043155e-05	0.00124214200386123	2.70400585659891
Galnt15	Galnt15	ENSMUSG00000021903	chr14	32028989	32062197	+	6326	-0.598574063913085	2.63278751878166	-4.68119605914317	1.10868438281474e-05	0.00124378300064865	3.11961849844084
Rae1	Rae1	ENSMUSG00000027509	chr2	173000117	173015739	+	2554	-0.160206477049195	5.18830587689517	-4.67907923083956	1.11775601046834e-05	0.00124378300064865	3.09175026966633
Dot1l	Dot1l	ENSMUSG00000061589	chr10	80755206	80795461	+	8705	-0.261902470996745	6.66166687470273	-4.67620386688292	1.13019395991778e-05	0.00124722974766795	3.03256411814274
Chka	Chka	ENSMUSG00000024843	chr19	3851773	3894369	+	12024	-0.267073508302808	6.87028925988698	-4.66054411339667	1.20033059460187e-05	0.00131377167456711	2.97756624566523
Acap2	Acap2	ENSMUSG00000049076	chr16	31092412	31201245	-	7183	-0.226305550372133	7.50799773309727	-4.65023564333213	1.24878922367734e-05	0.00134587324943055	2.95444833757724
Pabpn1	Pabpn1	ENSMUSG00000022194	chr14	54892500	54898169	+	3035	-0.216239966912696	6.54238406388841	-4.64908018759291	1.25433786882418e-05	0.00134587324943055	2.93269541580456
Kcnn2	Kcnn2	ENSMUSG00000054477	chr18	45268860	45686024	+	7468	-0.297888605430538	5.88716121491567	-4.64792734689635	1.25989782205361e-05	0.00134587324943055	2.93868771074791
Chp1	Chp1	ENSMUSG00000014077	chr2	119547697	119587027	+	3499	0.103096505898018	7.21401671473821	4.64563481932378	1.27102552030681e-05	0.00134698442640134	2.93019316051699
Tspan4	Tspan4	ENSMUSG00000025511	chr7	141475240	141493427	+	2178	-0.280453705986984	3.73067534130102	-4.63922874742709	1.30262845729008e-05	0.00136960612521216	3.03981720461619
Wdr26	Wdr26	ENSMUSG00000038733	chr1	181173228	181212001	-	8297	-0.0925199437885453	7.31053161258778	-4.6358368612548	1.31966928049544e-05	0.00137668311737934	2.8973686852374
Aqp9	Aqp9	ENSMUSG00000032204	chr9	71110659	71168682	-	4143	0.407859464623401	0.953939465844337	4.62906793714908	1.35432590240568e-05	0.00140188478874598	2.34038485233456
Phyhipl	Phyhipl	ENSMUSG00000037747	chr10	70557682	70655965	-	9732	0.117174046182128	7.30027439642803	4.62608788993784	1.36986236318978e-05	0.00140705939505178	2.86114401370809
Adipor2	Adipor2	ENSMUSG00000030168	chr6	119353150	119417704	-	5979	-0.298114034198266	6.29031521550265	-4.61856201561731	1.40987290513298e-05	0.00143710174826264	2.82284256611996
Arglu1	Arglu1	ENSMUSG00000040459	chr8	8665075	8690521	-	5477	-0.235511103460406	7.03765910687254	-4.61380162243841	1.43576447873103e-05	0.00145240629427995	2.81188078091996
Rbm5	Rbm5	ENSMUSG00000032580	chr9	107740371	107770996	-	15434	-0.177891051856563	7.24418717075187	-4.60581894354853	1.48022152576802e-05	0.0014822433174936	2.78723026607595
Dusp12	Dusp12	ENSMUSG00000026659	chr1	170873498	170885540	-	2743	-0.224399263510104	4.34607724745271	-4.60454119217658	1.48746052979961e-05	0.0014822433174936	2.88852490257534
Gpcpd1	Gpcpd1	ENSMUSG00000027346	chr2	132529082	132587729	-	7289	-0.24787232481075	7.01999134109858	-4.60073557095387	1.50922518391155e-05	0.00149279139857562	2.76445834779121
Them4	Them4	ENSMUSG00000028145	chr3	94310089	94332540	+	4025	0.188395400107926	4.36298772919192	4.5944556971453	1.54581793775432e-05	0.00151304105129217	2.85517174677508
B3galnt2	B3galnt2	ENSMUSG00000039242	chr13	13954469	13999103	+	6335	-0.263784111183146	4.49624396530236	-4.59334821229829	1.55235994927752e-05	0.00151304105129217	2.83599892678038
Ubr2	Ubr2	ENSMUSG00000023977	chr17	46928295	47010556	-	9814	-0.117215309543612	6.84176464599734	-4.59066111970239	1.5683447354484e-05	0.00151754400380018	2.72370586017175
Cct7	Cct7	ENSMUSG00000030007	chr6	85451514	85468475	+	6778	0.118820503509438	7.14728186432526	4.58634470114129	1.59435689502504e-05	0.00151893673552367	2.71391521529312
Creb1	Creb1	ENSMUSG00000025958	chr1	64532645	64604548	+	13742	0.110373516227831	5.9634773010756	4.58596052694486	1.5966922408622e-05	0.00151893673552367	2.71330977503975
Arhgap5	Arhgap5	ENSMUSG00000035133	chr12	52503972	52571975	+	10887	0.123715029631965	7.57717868955616	4.58477664063454	1.60390983081582e-05	0.00151893673552367	2.71864897483517
Pnn	Pnn	ENSMUSG00000020994	chr12	59066884	59073998	+	5762	-0.142087554491114	6.19413122507529	-4.58214209087106	1.62008522889384e-05	0.00152345056770559	2.69206353555843
Cavin4	Cavin4	ENSMUSG00000028348	chr4	48663514	48673502	+	2054	-0.549232062351768	0.957054838269751	-4.57993092294936	1.63378326648948e-05	0.00152558796905133	2.2362269495078
Ggnbp2	Ggnbp2	ENSMUSG00000020530	chr11	84832361	84870817	-	4726	-0.0972061387572696	6.57611422195518	-4.57639502517024	1.65592177774724e-05	0.00153046551542949	2.6693003687858
Ddx17	Ddx17	ENSMUSG00000055065	chr15	79527736	79546741	-	7643	-0.156873134222261	9.10370796100803	-4.57544333805413	1.66192990142497e-05	0.00153046551542949	2.72241414123447
Ahsa1	Ahsa1	ENSMUSG00000021037	chr12	87266479	87273998	+	4377	0.144843055241425	6.51839632697221	4.57064379308305	1.69255380509674e-05	0.00154799116160663	2.64829849166891
